#Temps  x  y  z  vx  vy  vz  ax  ay  az
100.391000  0.175824  0.008155  -0.083155  11.430080  0.348770  -5.348860  -0.030000  -0.370000  -0.170000
100.392000  0.175824  0.008154  -0.083155  11.430050  0.348400  -5.349030  -0.030000  -0.370000  -0.170000
100.431000  0.175801  0.007873  -0.083284  11.428880  0.333970  -5.355660  -0.030000  -0.370000  -0.170000
100.432000  0.175801  0.007873  -0.083284  11.428850  0.333600  -5.355830  -0.030000  -0.370000  -0.170000
100.432000  0.175801  0.007873  -0.083284  11.428850  0.333600  -5.355830  -0.030000  -0.370000  -0.170000
100.432000  0.175801  0.007873  -0.083284  11.428850  0.333600  -5.355830  -0.030000  -0.370000  -0.170000
100.433000  0.175801  0.007873  -0.083284  11.428350  0.333140  -5.355860  -0.500000  -0.460000  -0.030000
100.471000  0.175440  0.007540  -0.083306  11.409350  0.315660  -5.357000  -0.500000  -0.460000  -0.030000
100.472000  0.175440  0.007540  -0.083306  11.408880  0.315230  -5.357040  -0.470000  -0.430000  -0.040000
100.490000  0.175364  0.007471  -0.083312  11.400420  0.307490  -5.357760  -0.470000  -0.430000  -0.040000
100.491000  0.175363  0.007470  -0.083312  11.399950  0.307060  -5.357800  -0.470000  -0.430000  -0.040000
100.492000  0.175363  0.007470  -0.083312  11.399480  0.306630  -5.357840  -0.470000  -0.430000  -0.040000
100.510000  0.175344  0.007462  -0.083285  11.397320  0.305730  -5.354780  -0.120000  -0.050000  0.170000
100.511000  0.175344  0.007462  -0.083285  11.397200  0.305680  -5.354610  -0.120000  -0.050000  0.170000
100.550000  0.175313  0.007994  -0.083224  11.395640  0.332980  -5.351490  -0.040000  0.700000  0.080000
100.551000  0.175313  0.007995  -0.083224  11.395600  0.333680  -5.351410  -0.040000  0.700000  0.080000
100.552000  0.175313  0.007995  -0.083224  11.395560  0.334380  -5.351330  -0.040000  0.700000  0.080000
100.552000  0.175313  0.007995  -0.083224  11.395560  0.334380  -5.351330  -0.040000  0.700000  0.080000
100.553000  0.175313  0.007995  -0.083224  11.395520  0.335080  -5.351250  -0.040000  0.700000  0.080000
100.589000  0.175287  0.008449  -0.083172  11.394080  0.360280  -5.348370  -0.040000  0.700000  0.080000
100.590000  0.175287  0.008449  -0.083172  11.394040  0.360930  -5.348290  -0.040000  0.650000  0.080000
100.608000  0.175281  0.008555  -0.083159  11.393320  0.372630  -5.346850  -0.040000  0.650000  0.080000
100.609000  0.175281  0.008555  -0.083159  11.393280  0.373280  -5.346770  -0.040000  0.650000  0.080000
100.609000  0.175281  0.008555  -0.083159  11.393280  0.373280  -5.346770  -0.040000  0.650000  0.080000
100.629000  0.175273  0.008685  -0.083143  11.392480  0.386280  -5.345170  -0.040000  0.650000  0.080000
100.630000  0.175273  0.008685  -0.083143  11.392450  0.386860  -5.345290  -0.030000  0.580000  -0.120000
100.668000  0.175251  0.009104  -0.083230  11.391310  0.408900  -5.349850  -0.030000  0.580000  -0.120000
100.669000  0.175251  0.009104  -0.083230  11.391280  0.409480  -5.349970  -0.030000  0.580000  -0.120000
100.669000  0.175251  0.009104  -0.083230  11.391280  0.409480  -5.349970  -0.030000  0.580000  -0.120000
100.669000  0.175251  0.009104  -0.083230  11.391280  0.409480  -5.349970  -0.030000  0.580000  -0.120000
100.670000  0.175251  0.009104  -0.083230  11.391260  0.408990  -5.350170  -0.020000  -0.490000  -0.200000
100.707000  0.175237  0.008769  -0.083367  11.390520  0.390860  -5.357570  -0.020000  -0.490000  -0.200000
100.709000  0.175237  0.008768  -0.083367  11.390520  0.389920  -5.357970  -0.000000  -0.470000  -0.200000
100.727000  0.175237  0.008692  -0.083399  11.390520  0.381460  -5.361570  -0.000000  -0.470000  -0.200000
100.729000  0.175237  0.008691  -0.083400  11.390520  0.380520  -5.361970  -0.000000  -0.470000  -0.200000
100.731000  0.175237  0.008690  -0.083400  11.390520  0.379580  -5.362370  -0.000000  -0.470000  -0.200000
100.747000  0.175237  0.008630  -0.083426  11.390520  0.372060  -5.365570  -0.000000  -0.470000  -0.200000
100.748000  0.175237  0.008629  -0.083426  11.390440  0.371820  -5.365340  -0.080000  -0.240000  0.230000
100.786000  0.175006  0.008175  -0.083599  11.378280  0.347880  -5.374460  -0.320000  -0.630000  -0.240000
100.787000  0.175006  0.008174  -0.083599  11.377960  0.347250  -5.374700  -0.320000  -0.630000  -0.240000
100.788000  0.175006  0.008174  -0.083599  11.377640  0.346620  -5.374940  -0.320000  -0.630000  -0.240000
100.788000  0.175006  0.008174  -0.083599  11.377640  0.346620  -5.374940  -0.320000  -0.630000  -0.240000
100.788000  0.175006  0.008174  -0.083599  11.377640  0.346620  -5.374940  -0.320000  -0.630000  -0.240000
100.826000  0.174775  0.007719  -0.083773  11.365480  0.322680  -5.384060  -0.320000  -0.630000  -0.240000
100.827000  0.174775  0.007719  -0.083773  11.365180  0.322060  -5.384300  -0.300000  -0.620000  -0.240000
100.845000  0.174726  0.007618  -0.083812  11.359780  0.310900  -5.388620  -0.300000  -0.620000  -0.240000
100.846000  0.174726  0.007618  -0.083812  11.359480  0.310280  -5.388860  -0.300000  -0.620000  -0.240000
100.847000  0.174726  0.007618  -0.083812  11.359180  0.309660  -5.389100  -0.300000  -0.620000  -0.240000
100.866000  0.174672  0.007506  -0.083855  11.353480  0.297880  -5.393660  -0.300000  -0.620000  -0.240000
100.867000  0.174672  0.007506  -0.083855  11.353420  0.297890  -5.393620  -0.060000  0.010000  0.040000
100.905000  0.174628  0.007513  -0.083826  11.351140  0.298270  -5.392100  -0.060000  0.010000  0.040000
100.906000  0.174628  0.007513  -0.083826  11.351080  0.298280  -5.392060  -0.060000  0.010000  0.040000
100.907000  0.174628  0.007513  -0.083826  11.351020  0.298290  -5.392020  -0.060000  0.010000  0.040000
100.908000  0.174628  0.007513  -0.083826  11.350960  0.298300  -5.391980  -0.060000  0.010000  0.040000
100.908000  0.174628  0.007513  -0.083826  11.350960  0.298300  -5.391980  0.270000  0.370000  0.190000
100.944000  0.174803  0.007753  -0.083703  11.360680  0.311620  -5.385140  0.270000  0.370000  0.190000
100.945000  0.174803  0.007753  -0.083703  11.360930  0.311950  -5.384940  0.250000  0.330000  0.200000
100.964000  0.174848  0.007813  -0.083667  11.365680  0.318220  -5.381140  0.250000  0.330000  0.200000
100.965000  0.174849  0.007813  -0.083667  11.365930  0.318550  -5.380940  0.250000  0.330000  0.200000
100.965000  0.174849  0.007813  -0.083667  11.365930  0.318550  -5.380940  0.250000  0.330000  0.200000
100.984000  0.174894  0.007872  -0.083631  11.370680  0.324820  -5.377140  0.250000  0.330000  0.200000
100.985000  0.174894  0.007872  -0.083631  11.370830  0.325180  -5.377440  0.150000  0.360000  -0.300000
101.032000  0.175059  0.008270  -0.083962  11.377880  0.342100  -5.391540  0.150000  0.360000  -0.300000
101.034000  0.175060  0.008271  -0.083963  11.378180  0.342820  -5.392140  0.150000  0.360000  -0.300000
101.034000  0.175060  0.008271  -0.083963  11.378180  0.342820  -5.392140  0.150000  0.360000  -0.300000
101.035000  0.175060  0.008271  -0.083963  11.378330  0.343180  -5.392440  0.150000  0.360000  -0.300000
101.036000  0.175060  0.008271  -0.083963  11.378280  0.343290  -5.392390  -0.050000  0.110000  0.050000
101.075000  0.175029  0.008355  -0.083925  11.376720  0.347580  -5.390440  -0.040000  0.110000  0.050000
101.076000  0.175029  0.008355  -0.083925  11.376680  0.347690  -5.390390  -0.040000  0.110000  0.050000
101.082000  0.175029  0.008357  -0.083924  11.376440  0.348350  -5.390090  -0.040000  0.110000  0.050000
101.083000  0.175029  0.008357  -0.083924  11.376400  0.348460  -5.390040  -0.040000  0.110000  0.050000
101.083000  0.175029  0.008357  -0.083924  11.376400  0.348460  -5.390040  -0.040000  0.110000  0.050000
101.103000  0.175021  0.008379  -0.083914  11.375600  0.350660  -5.389040  -0.040000  0.110000  0.050000
101.104000  0.175021  0.008379  -0.083914  11.375520  0.350480  -5.389060  -0.080000  -0.180000  -0.020000
101.142000  0.174797  0.008047  -0.083899  11.363740  0.333000  -5.388300  -0.310000  -0.460000  0.020000
101.143000  0.174797  0.008046  -0.083899  11.363430  0.332540  -5.388280  -0.310000  -0.460000  0.020000
101.144000  0.174796  0.008046  -0.083899  11.363120  0.332080  -5.388260  -0.310000  -0.460000  0.020000
101.145000  0.174796  0.008046  -0.083899  11.362810  0.331620  -5.388240  -0.310000  -0.460000  0.020000
101.145000  0.174796  0.008046  -0.083899  11.362810  0.331620  -5.388240  -0.310000  -0.460000  0.020000
101.182000  0.174584  0.007731  -0.083886  11.351340  0.314600  -5.387500  -0.310000  -0.460000  0.020000
101.183000  0.174584  0.007731  -0.083886  11.351040  0.314170  -5.387490  -0.300000  -0.430000  0.010000
101.200000  0.174541  0.007669  -0.083884  11.345940  0.306860  -5.387320  -0.300000  -0.430000  0.010000
101.201000  0.174540  0.007668  -0.083884  11.345640  0.306430  -5.387310  -0.300000  -0.430000  0.010000
101.202000  0.174540  0.007668  -0.083884  11.345340  0.306000  -5.387300  -0.300000  -0.430000  0.010000
101.220000  0.174474  0.007654  -0.083892  11.337960  0.304380  -5.388200  -0.410000  -0.090000  -0.050000
101.221000  0.174474  0.007654  -0.083892  11.337550  0.304290  -5.388250  -0.410000  -0.090000  -0.050000
101.261000  0.174146  0.007582  -0.083932  11.321150  0.300690  -5.390250  -0.410000  -0.090000  -0.050000
101.262000  0.174146  0.007582  -0.083932  11.320740  0.300600  -5.390300  -0.410000  -0.090000  -0.050000
101.263000  0.174145  0.007582  -0.083932  11.320330  0.300510  -5.390350  -0.410000  -0.090000  -0.050000
101.264000  0.174145  0.007581  -0.083932  11.319920  0.300420  -5.390400  -0.410000  -0.090000  -0.050000
101.265000  0.174145  0.007581  -0.083932  11.319750  0.300350  -5.390340  -0.170000  -0.070000  0.060000
101.300000  0.174041  0.007539  -0.083896  11.313800  0.297900  -5.388240  -0.170000  -0.070000  0.060000
101.302000  0.174041  0.007538  -0.083896  11.313460  0.297740  -5.388100  -0.170000  -0.080000  0.070000
101.333000  0.173959  0.007500  -0.083862  11.308190  0.295260  -5.385930  -0.170000  -0.080000  0.070000
101.334000  0.173959  0.007500  -0.083862  11.308020  0.295180  -5.385860  -0.170000  -0.080000  0.070000
101.334000  0.173959  0.007500  -0.083862  11.308020  0.295180  -5.385860  -0.170000  -0.080000  0.070000
101.340000  0.173956  0.007498  -0.083861  11.307000  0.294700  -5.385440  -0.170000  -0.080000  0.070000
101.341000  0.173956  0.007499  -0.083861  11.307000  0.294980  -5.385290  -0.000000  0.280000  0.150000
101.379000  0.174013  0.007896  -0.083911  11.310040  0.315880  -5.387950  0.080000  0.550000  -0.070000
101.380000  0.174014  0.007896  -0.083911  11.310120  0.316430  -5.388020  0.080000  0.550000  -0.070000
101.381000  0.174014  0.007896  -0.083911  11.310200  0.316980  -5.388090  0.080000  0.550000  -0.070000
101.382000  0.174014  0.007897  -0.083911  11.310280  0.317530  -5.388160  0.080000  0.550000  -0.070000
101.383000  0.174014  0.007897  -0.083911  11.310360  0.318080  -5.388230  0.080000  0.550000  -0.070000
101.431000  0.174106  0.008530  -0.083992  11.314200  0.344480  -5.391590  0.080000  0.550000  -0.070000
101.433000  0.174106  0.008531  -0.083992  11.314360  0.345540  -5.391730  0.080000  0.530000  -0.070000
101.461000  0.174137  0.008739  -0.084019  11.316600  0.360380  -5.393690  0.080000  0.530000  -0.070000
101.462000  0.174137  0.008740  -0.084019  11.316680  0.360910  -5.393760  0.080000  0.530000  -0.070000
101.462000  0.174137  0.008740  -0.084019  11.316680  0.360910  -5.393760  0.080000  0.530000  -0.070000
101.463000  0.174137  0.008740  -0.084020  11.316760  0.361440  -5.393830  0.080000  0.530000  -0.070000
101.463000  0.174137  0.008740  -0.084020  11.316760  0.361440  -5.393830  0.200000  -0.030000  -0.030000
101.498000  0.174260  0.008721  -0.084038  11.323760  0.360390  -5.394880  0.200000  -0.030000  -0.030000
101.499000  0.174260  0.008721  -0.084038  11.323960  0.360360  -5.394910  0.200000  -0.030000  -0.030000
101.500000  0.174260  0.008721  -0.084038  11.324160  0.360330  -5.394940  0.200000  -0.030000  -0.030000
101.501000  0.174260  0.008721  -0.084038  11.324360  0.360300  -5.394970  0.200000  -0.030000  -0.030000
101.501000  0.174260  0.008721  -0.084038  11.324360  0.360300  -5.394970  0.260000  -0.090000  0.040000
101.538000  0.174438  0.008660  -0.084011  11.333980  0.356970  -5.393490  0.260000  -0.090000  0.040000
101.539000  0.174438  0.008660  -0.084011  11.334240  0.356880  -5.393450  0.260000  -0.090000  0.040000
101.557000  0.174480  0.008645  -0.084004  11.338920  0.355260  -5.392730  0.260000  -0.090000  0.040000
101.558000  0.174481  0.008645  -0.084004  11.339180  0.355170  -5.392690  0.260000  -0.090000  0.040000
101.559000  0.174481  0.008645  -0.084004  11.339440  0.355080  -5.392650  0.260000  -0.090000  0.040000
101.581000  0.174290  0.008447  -0.084096  11.322060  0.337040  -5.401010  -0.790000  -0.820000  -0.380000
101.582000  0.174289  0.008446  -0.084096  11.321270  0.336220  -5.401390  -0.790000  -0.820000  -0.380000
101.616000  0.173832  0.007972  -0.084316  11.294410  0.308340  -5.414310  -0.790000  -0.820000  -0.380000
101.616000  0.173832  0.007972  -0.084316  11.294410  0.308340  -5.414310  -0.790000  -0.820000  -0.380000
101.617000  0.173832  0.007972  -0.084316  11.293620  0.307520  -5.414690  -0.790000  -0.820000  -0.380000
101.617000  0.173832  0.007972  -0.084316  11.293620  0.307520  -5.414690  -0.790000  -0.820000  -0.380000
101.617000  0.173832  0.007972  -0.084316  11.293620  0.307520  -5.414690  0.450000  -0.350000  0.420000
101.656000  0.174174  0.007706  -0.083997  11.311170  0.293870  -5.398310  0.450000  -0.350000  0.420000
101.658000  0.174175  0.007705  -0.083996  11.312030  0.293150  -5.397470  0.430000  -0.360000  0.420000
101.676000  0.174245  0.007647  -0.083928  11.319770  0.286670  -5.389910  0.430000  -0.360000  0.420000
101.677000  0.174245  0.007646  -0.083927  11.320200  0.286310  -5.389490  0.430000  -0.360000  0.420000
101.678000  0.174245  0.007646  -0.083927  11.320630  0.285950  -5.389070  0.430000  -0.360000  0.420000
101.696000  0.174315  0.007588  -0.083859  11.328370  0.279470  -5.381510  0.430000  -0.360000  0.420000
101.697000  0.174315  0.007588  -0.083859  11.328550  0.280090  -5.381640  0.180000  0.620000  -0.130000
101.734000  0.174438  0.008013  -0.083948  11.335210  0.303030  -5.386450  0.180000  0.620000  -0.130000
101.736000  0.174438  0.008013  -0.083948  11.335350  0.303770  -5.386370  0.070000  0.370000  0.040000
101.736000  0.174438  0.008013  -0.083948  11.335350  0.303770  -5.386370  0.070000  0.370000  0.040000
101.737000  0.174438  0.008014  -0.083948  11.335420  0.304140  -5.386330  0.070000  0.370000  0.040000
101.737000  0.174438  0.008014  -0.083948  11.335420  0.304140  -5.386330  0.070000  0.370000  0.040000
101.774000  0.174486  0.008267  -0.083921  11.338010  0.317830  -5.384850  0.070000  0.370000  0.040000
101.775000  0.174486  0.008267  -0.083921  11.338090  0.318190  -5.384810  0.080000  0.360000  0.040000
101.794000  0.174501  0.008332  -0.083914  11.339610  0.325030  -5.384050  0.080000  0.360000  0.040000
101.795000  0.174501  0.008332  -0.083914  11.339690  0.325390  -5.384010  0.080000  0.360000  0.040000
101.796000  0.174501  0.008332  -0.083914  11.339770  0.325750  -5.383970  0.080000  0.360000  0.040000
101.814000  0.174514  0.008391  -0.083907  11.341210  0.332230  -5.383250  0.080000  0.360000  0.040000
101.815000  0.174514  0.008391  -0.083907  11.341050  0.332110  -5.383220  -0.160000  -0.120000  0.030000
101.853000  0.173994  0.008181  -0.083986  11.313690  0.321090  -5.387400  -0.720000  -0.290000  -0.110000
101.854000  0.173994  0.008181  -0.083987  11.312970  0.320800  -5.387510  -0.720000  -0.290000  -0.110000
101.854000  0.173994  0.008181  -0.083987  11.312970  0.320800  -5.387510  -0.720000  -0.290000  -0.110000
101.855000  0.173993  0.008181  -0.083987  11.312250  0.320510  -5.387620  -0.720000  -0.290000  -0.110000
101.856000  0.173993  0.008181  -0.083987  11.311530  0.320220  -5.387730  -0.720000  -0.290000  -0.110000
101.893000  0.173521  0.008010  -0.084069  11.286000  0.310970  -5.392170  -0.690000  -0.250000  -0.120000
101.894000  0.173520  0.008010  -0.084069  11.285310  0.310720  -5.392290  -0.690000  -0.250000  -0.120000
101.913000  0.173396  0.007964  -0.084090  11.272200  0.305970  -5.394570  -0.690000  -0.250000  -0.120000
101.915000  0.173394  0.007964  -0.084091  11.270820  0.305470  -5.394810  -0.690000  -0.250000  -0.120000
101.915000  0.173394  0.007964  -0.084091  11.270820  0.305470  -5.394810  -0.690000  -0.250000  -0.120000
101.932000  0.173185  0.008068  -0.084089  11.246170  0.317710  -5.394640  -1.450000  0.720000  0.010000
101.933000  0.173184  0.008068  -0.084089  11.244720  0.318430  -5.394630  -1.450000  0.720000  0.010000
101.971000  0.172137  0.008588  -0.084082  11.189620  0.345790  -5.394250  -1.450000  0.720000  0.010000
101.972000  0.172136  0.008589  -0.084082  11.188170  0.346510  -5.394240  -1.450000  0.720000  0.010000
101.972000  0.172136  0.008589  -0.084082  11.188170  0.346510  -5.394240  -1.450000  0.720000  0.010000
101.973000  0.172136  0.008589  -0.084082  11.186720  0.347230  -5.394230  -1.450000  0.720000  0.010000
101.973000  0.172136  0.008589  -0.084082  11.186720  0.347230  -5.394230  -0.700000  0.150000  0.410000
102.012000  0.171626  0.008680  -0.083778  11.160590  0.351910  -5.378630  -0.670000  0.120000  0.400000
102.013000  0.171626  0.008680  -0.083778  11.159920  0.352030  -5.378230  -0.670000  0.120000  0.400000
102.031000  0.171517  0.008700  -0.083713  11.147860  0.354190  -5.371030  -0.670000  0.120000  0.400000
102.033000  0.171516  0.008700  -0.083712  11.146520  0.354430  -5.370230  -0.670000  0.120000  0.400000
102.034000  0.171516  0.008700  -0.083712  11.145850  0.354550  -5.369830  -0.670000  0.120000  0.400000
102.052000  0.171576  0.008805  -0.083673  11.152510  0.366250  -5.365510  0.370000  0.650000  0.240000
