#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
2.805,0.01,0.76,0.71,-0.14,0.11,0.09,0.51,0.57,0.99,0.00
2.806,0.04,0.75,0.70,-0.14,0.11,0.09,0.51,0.57,0.99,0.00
2.807,0.08,0.75,0.65,-0.14,0.11,0.09,0.51,0.57,0.99,0.00
2.808,0.12,0.75,0.62,-0.14,0.11,0.09,0.51,0.57,0.99,0.00
2.809,0.12,0.75,0.62,0.15,-0.52,1.05,0.51,0.57,0.99,0.00
2.849,0.12,0.75,0.62,-0.03,-0.58,1.13,0.51,0.57,0.99,0.00
2.85,0.12,0.75,0.62,-0.03,-0.58,1.13,0.30,0.26,0.74,0.00
2.868,0.15,0.73,0.61,-0.03,-0.58,1.13,0.30,0.26,0.74,0.00
2.87,0.15,0.70,0.61,-0.03,-0.58,1.13,0.30,0.26,0.74,0.00
2.87,0.14,0.68,0.61,-0.03,-0.58,1.13,0.30,0.26,0.74,0.00
2.884,0.14,0.68,0.61,-0.03,-0.58,1.13,0.13,0.17,0.56,0.00
2.885,0.14,0.68,0.61,0.78,-0.77,0.44,0.13,0.17,0.56,0.00
2.925,0.14,0.68,0.61,0.78,-0.77,0.44,0.28,0.10,0.47,0.00
2.926,0.14,0.70,0.59,0.78,-0.77,0.44,0.28,0.10,0.47,0.00
2.927,0.15,0.73,0.54,0.78,-0.77,0.44,0.28,0.10,0.47,0.00
2.928,0.17,0.72,0.50,0.78,-0.77,0.44,0.28,0.10,0.47,0.00
2.928,0.17,0.72,0.50,0.92,-1.30,0.29,0.28,0.10,0.47,0.00
2.964,0.17,0.72,0.50,0.83,-1.30,0.33,0.28,0.10,0.47,0.00
2.966,0.17,0.72,0.50,0.83,-1.30,0.33,0.14,0.00,0.23,0.00
2.984,0.16,0.70,0.49,0.83,-1.30,0.33,0.14,0.00,0.23,0.00
2.985,0.12,0.70,0.49,0.83,-1.30,0.33,0.14,0.00,0.23,0.00
2.986,0.11,0.73,0.48,0.83,-1.30,0.33,0.14,0.00,0.23,0.00
3.003,0.11,0.73,0.48,0.96,-1.09,-0.59,0.14,0.00,0.23,0.00
3.006,0.11,0.73,0.48,0.96,-1.09,-0.59,0.07,0.00,0.06,0.00
3.043,0.11,0.73,0.48,0.96,-1.09,-0.59,0.12,0.15,0.02,0.00
3.044,0.14,0.76,0.46,0.96,-1.09,-0.59,0.12,0.15,0.02,0.00
3.044,0.14,0.76,0.46,0.96,-1.09,-0.59,0.12,0.15,0.02,0.00
3.044,0.14,0.75,0.48,0.96,-1.09,-0.59,0.12,0.15,0.02,0.00
3.045,0.14,0.75,0.48,0.60,-0.97,-0.83,0.12,0.15,0.02,0.00
3.082,0.14,0.75,0.48,0.60,-0.97,-0.83,-0.05,0.34,-0.14,0.00
3.083,0.14,0.75,0.48,0.71,-0.95,-0.84,-0.05,0.34,-0.14,0.00
3.102,0.13,0.75,0.50,0.71,-0.95,-0.84,-0.05,0.34,-0.14,0.00
3.103,0.13,0.81,0.53,0.71,-0.95,-0.84,-0.05,0.34,-0.14,0.00
3.104,0.11,0.88,0.56,0.71,-0.95,-0.84,-0.05,0.34,-0.14,0.00
3.122,0.11,0.88,0.56,0.71,-0.95,-0.84,0.02,0.53,-0.28,0.00
3.122,0.11,0.88,0.56,1.07,-0.70,-0.80,0.02,0.53,-0.28,0.00
3.161,0.11,0.88,0.56,1.07,-0.70,-0.80,0.22,0.75,-0.26,0.00
3.162,0.10,0.91,0.57,1.07,-0.70,-0.80,0.22,0.75,-0.26,0.00
3.162,0.08,0.93,0.57,1.07,-0.70,-0.80,0.22,0.75,-0.26,0.00
3.162,0.07,0.93,0.59,1.07,-0.70,-0.80,0.22,0.75,-0.26,0.00
3.163,0.07,0.93,0.59,1.02,0.36,-0.01,0.22,0.75,-0.26,0.00
3.201,0.07,0.93,0.59,1.02,0.36,-0.01,-0.07,1.03,-0.15,0.00
3.203,0.07,0.93,0.59,1.27,0.37,-0.03,-0.07,1.03,-0.15,0.00
3.22,0.02,0.91,0.62,1.27,0.37,-0.03,-0.07,1.03,-0.15,0.00
3.222,-0.05,0.88,0.63,1.27,0.37,-0.03,-0.07,1.03,-0.15,0.00
3.223,-0.08,0.87,0.62,1.27,0.37,-0.03,-0.07,1.03,-0.15,0.00
3.242,-0.08,0.87,0.62,0.95,0.96,0.27,-0.07,1.03,-0.15,0.00
3.243,-0.08,0.87,0.62,0.95,0.96,0.27,-0.39,1.31,0.10,0.00
3.28,-0.08,0.87,0.62,0.95,0.96,0.27,-0.56,1.15,0.25,0.00
3.282,-0.08,0.85,0.61,0.95,0.96,0.27,-0.56,1.15,0.25,0.00
3.282,-0.08,0.78,0.62,0.95,0.96,0.27,-0.56,1.15,0.25,0.00
3.283,-0.12,0.70,0.61,0.95,0.96,0.27,-0.56,1.15,0.25,0.00
3.284,-0.12,0.70,0.61,-0.11,0.54,0.36,-0.56,1.15,0.25,0.00
3.319,-0.12,0.70,0.61,-0.00,0.59,0.29,-0.56,1.15,0.25,0.00
3.32,-0.12,0.70,0.61,-0.00,0.59,0.29,-0.29,0.80,0.22,0.00
3.34,-0.12,0.69,0.57,-0.00,0.59,0.29,-0.29,0.80,0.22,0.00
3.341,-0.07,0.71,0.51,-0.00,0.59,0.29,-0.29,0.80,0.22,0.00
3.341,-0.09,0.72,0.47,-0.00,0.59,0.29,-0.29,0.80,0.22,0.00
3.358,-0.09,0.72,0.47,-0.00,0.59,0.29,-0.04,0.53,0.31,0.00
3.359,-0.09,0.72,0.47,-0.32,-0.79,0.06,-0.04,0.53,0.31,0.00
3.398,-0.09,0.72,0.47,-0.32,-0.79,0.06,-0.08,0.32,0.00,0.00
3.399,-0.07,0.73,0.46,-0.32,-0.79,0.06,-0.08,0.32,0.00,0.00
3.4,0.01,0.75,0.41,-0.32,-0.79,0.06,-0.08,0.32,0.00,0.00
3.401,-0.08,0.75,0.43,-0.32,-0.79,0.06,-0.08,0.32,0.00,0.00
3.401,-0.08,0.75,0.43,0.06,-0.81,-1.07,-0.08,0.32,0.00,0.00
3.437,-0.08,0.75,0.43,0.06,-0.81,-1.07,-0.40,0.48,-0.32,0.00
3.438,-0.08,0.75,0.43,0.27,-0.69,-1.16,-0.40,0.48,-0.32,0.00
3.457,-0.25,0.74,0.48,0.27,-0.69,-1.16,-0.40,0.48,-0.32,0.00
3.458,-0.28,0.78,0.52,0.27,-0.69,-1.16,-0.40,0.48,-0.32,0.00
3.459,-0.25,0.85,0.53,0.27,-0.69,-1.16,-0.40,0.48,-0.32,0.00
3.477,-0.25,0.85,0.53,0.27,-0.69,-1.16,-0.61,0.21,-0.13,0.00
3.479,-0.25,0.85,0.53,0.07,-0.27,-1.71,-0.61,0.21,-0.13,0.00
3.516,-0.25,0.85,0.53,-1.20,0.89,-1.06,-0.61,0.21,-0.13,0.00
3.517,-0.25,0.85,0.53,-1.20,0.89,-1.06,-0.77,-0.18,-0.36,0.00
3.517,-0.20,0.91,0.54,-1.20,0.89,-1.06,-0.77,-0.18,-0.36,0.00
3.518,-0.12,0.94,0.56,-1.20,0.89,-1.06,-0.77,-0.18,-0.36,0.00
3.518,-0.07,0.95,0.64,-1.20,0.89,-1.06,-0.77,-0.18,-0.36,0.00
3.556,-0.07,0.95,0.64,-1.20,0.89,-1.06,-1.24,-0.10,-0.78,0.00
3.557,-0.07,0.95,0.64,-0.98,1.22,-1.40,-1.24,-0.10,-0.78,0.00
3.576,-0.14,0.92,0.75,-0.98,1.22,-1.40,-1.24,-0.10,-0.78,0.00
3.577,-0.25,0.88,0.86,-0.98,1.22,-1.40,-1.24,-0.10,-0.78,0.00
3.578,-0.30,0.83,0.91,-0.98,1.22,-1.40,-1.24,-0.10,-0.78,0.00
3.595,-0.30,0.83,0.91,-0.98,1.22,-1.40,-1.21,-0.00,-0.33,0.00
3.596,-0.30,0.83,0.91,0.40,2.40,-0.56,-1.21,-0.00,-0.33,0.00
3.635,-0.30,0.83,0.91,-1.26,1.51,1.59,-1.21,-0.00,-0.33,0.00
3.637,-0.30,0.83,0.91,-1.26,1.51,1.59,-0.94,-0.27,-0.19,0.00
3.638,-0.28,0.74,0.92,-1.26,1.51,1.59,-0.94,-0.27,-0.19,0.00
3.638,-0.19,0.64,0.91,-1.26,1.51,1.59,-0.94,-0.27,-0.19,0.00
3.639,-0.13,0.59,0.88,-1.26,1.51,1.59,-0.94,-0.27,-0.19,0.00
3.679,-0.13,0.59,0.88,-1.26,1.51,1.59,-0.26,-0.44,-0.73,0.00
3.68,-0.13,0.59,0.88,-1.18,1.60,1.47,-0.26,-0.44,-0.73,0.00
3.704,-0.15,0.58,0.83,-1.18,1.60,1.47,-0.26,-0.44,-0.73,0.00
3.705,-0.17,0.61,0.74,-1.18,1.60,1.47,-0.26,-0.44,-0.73,0.00
3.706,-0.13,0.62,0.69,-1.18,1.60,1.47,-0.26,-0.44,-0.73,0.00
3.714,-0.13,0.62,0.69,-1.18,1.60,1.47,0.31,-0.55,-0.39,0.00
3.715,-0.13,0.62,0.69,-0.04,-0.57,1.26,0.31,-0.55,-0.39,0.00
3.754,-0.13,0.62,0.69,-0.04,-0.57,1.26,0.33,-0.30,-0.30,0.00
3.755,-0.08,0.60,0.67,-0.04,-0.57,1.26,0.33,-0.30,-0.30,0.00
3.756,-0.09,0.60,0.68,-0.04,-0.57,1.26,0.33,-0.30,-0.30,0.00
3.757,-0.18,0.61,0.66,-0.04,-0.57,1.26,0.33,-0.30,-0.30,0.00
3.758,-0.18,0.61,0.66,0.20,-0.59,-0.32,0.33,-0.30,-0.30,0.00
3.795,-0.18,0.61,0.66,0.20,-0.59,-0.32,0.24,-0.16,-0.09,0.00
3.796,-0.18,0.61,0.66,0.18,-0.64,-0.27,0.24,-0.16,-0.09,0.00
3.817,-0.23,0.62,0.64,0.18,-0.64,-0.27,0.24,-0.16,-0.09,0.00
3.818,-0.20,0.63,0.70,0.18,-0.64,-0.27,0.24,-0.16,-0.09,0.00
3.818,-0.08,0.66,0.75,0.18,-0.64,-0.27,0.24,-0.16,-0.09,0.00
3.833,-0.08,0.66,0.75,0.18,-0.64,-0.27,0.16,-0.04,0.20,0.00
3.833,-0.08,0.66,0.75,-0.27,-0.68,-0.61,0.16,-0.04,0.20,0.00
3.872,-0.08,0.66,0.75,-0.27,-0.68,-0.61,0.37,0.21,-0.05,0.00
3.873,-0.03,0.69,0.79,-0.27,-0.68,-0.61,0.37,0.21,-0.05,0.00
3.874,-0.05,0.70,0.84,-0.27,-0.68,-0.61,0.37,0.21,-0.05,0.00
3.874,-0.08,0.68,0.91,-0.27,-0.68,-0.61,0.37,0.21,-0.05,0.00
3.876,-0.08,0.68,0.91,0.47,-0.28,0.34,0.37,0.21,-0.05,0.00
3.912,-0.08,0.68,0.91,0.61,-0.36,0.44,0.37,0.21,-0.05,0.00
3.913,-0.08,0.68,0.91,0.61,-0.36,0.44,0.30,0.45,-0.10,0.00
3.932,-0.11,0.66,0.98,0.61,-0.36,0.44,0.30,0.45,-0.10,0.00
3.933,-0.18,0.63,0.98,0.61,-0.36,0.44,0.30,0.45,-0.10,0.00
3.934,-0.25,0.63,0.93,0.61,-0.36,0.44,0.30,0.45,-0.10,0.00
3.951,-0.25,0.63,0.93,0.61,-0.36,0.44,0.66,0.19,-0.37,0.00
3.953,-0.25,0.63,0.93,0.95,-0.30,2.18,0.66,0.19,-0.37,0.00
3.992,-0.25,0.63,0.93,0.95,-0.30,2.18,0.75,-0.03,-0.62,0.00
3.993,-0.24,0.63,0.86,0.95,-0.30,2.18,0.75,-0.03,-0.62,0.00
3.994,-0.16,0.56,0.74,0.95,-0.30,2.18,0.75,-0.03,-0.62,0.00
3.995,-0.22,0.57,0.67,0.95,-0.30,2.18,0.75,-0.03,-0.62,0.00
3.995,-0.22,0.57,0.67,-0.27,-0.90,2.48,0.75,-0.03,-0.62,0.00
4.031,-0.22,0.57,0.67,-0.27,-0.90,2.48,0.62,0.16,-0.65,0.00
4.032,-0.22,0.57,0.67,-0.04,-0.99,2.62,0.62,0.16,-0.65,0.00
4.05,-0.26,0.71,0.73,-0.04,-0.99,2.62,0.62,0.16,-0.65,0.00
4.051,-0.20,0.62,0.60,-0.04,-0.99,2.62,0.62,0.16,-0.65,0.00
4.052,-0.16,0.57,0.47,-0.04,-0.99,2.62,0.62,0.16,-0.65,0.00
4.082,-0.16,0.57,0.47,0.07,-1.44,0.89,0.62,0.16,-0.65,0.00
4.083,-0.16,0.57,0.47,0.07,-1.44,0.89,1.18,-0.17,-0.29,0.00
4.108,-0.16,0.57,0.47,0.07,-1.44,0.89,1.21,0.07,-0.18,0.00
4.109,-0.15,0.59,0.45,0.07,-1.44,0.89,1.21,0.07,-0.18,0.00
4.11,-0.22,0.60,0.46,0.07,-1.44,0.89,1.21,0.07,-0.18,0.00
4.11,-0.30,0.61,0.45,0.07,-1.44,0.89,1.21,0.07,-0.18,0.00
4.11,-0.30,0.61,0.45,0.57,-1.87,-0.77,1.21,0.07,-0.18,0.00
4.148,-0.30,0.61,0.45,0.69,-2.12,-0.32,1.21,0.07,-0.18,0.00
4.149,-0.30,0.61,0.45,0.69,-2.12,-0.32,1.32,0.50,-0.06,0.00
4.168,-0.28,0.69,0.43,0.69,-2.12,-0.32,1.32,0.50,-0.06,0.00
4.17,-0.29,0.75,0.40,0.69,-2.12,-0.32,1.32,0.50,-0.06,0.00
4.17,-0.35,0.83,0.40,0.69,-2.12,-0.32,1.32,0.50,-0.06,0.00
4.188,-0.35,0.83,0.40,-0.06,-1.93,-0.42,1.32,0.50,-0.06,0.00
4.19,-0.35,0.83,0.40,-0.06,-1.93,-0.42,1.42,0.42,-0.31,0.00
4.228,-0.35,0.83,0.40,-0.47,-0.08,-0.55,1.42,0.42,-0.31,0.00
4.23,-0.35,0.83,0.40,-0.47,-0.08,-0.55,1.29,0.09,-0.87,0.00
4.231,-0.37,0.93,0.37,-0.47,-0.08,-0.55,1.29,0.09,-0.87,0.00
4.231,-0.37,0.93,0.34,-0.47,-0.08,-0.55,1.29,0.09,-0.87,0.00
4.232,-0.35,0.87,0.33,-0.47,-0.08,-0.55,1.29,0.09,-0.87,0.00
4.267,-0.35,0.87,0.33,0.04,-0.04,-0.25,1.29,0.09,-0.87,0.00
4.269,-0.35,0.87,0.33,0.04,-0.04,-0.25,0.83,0.24,-1.44,0.00
4.288,-0.37,0.80,0.38,0.04,-0.04,-0.25,0.83,0.24,-1.44,0.00
4.289,-0.41,0.78,0.45,0.04,-0.04,-0.25,0.83,0.24,-1.44,0.00
4.29,-0.39,0.83,0.41,0.04,-0.04,-0.25,0.83,0.24,-1.44,0.00
4.307,-0.39,0.83,0.41,0.04,-0.04,-0.25,1.29,-0.06,-1.78,0.00
4.308,-0.39,0.83,0.41,0.35,0.30,-0.23,1.29,-0.06,-1.78,0.00
4.346,-0.39,0.83,0.41,0.35,0.30,-0.23,1.70,-0.24,-1.75,0.00
4.348,-0.35,0.84,0.30,0.35,0.30,-0.23,1.70,-0.24,-1.75,0.00
4.348,-0.43,0.88,0.29,0.35,0.30,-0.23,1.70,-0.24,-1.75,0.00
4.349,-0.54,0.95,0.26,0.35,0.30,-0.23,1.70,-0.24,-1.75,0.00
4.35,-0.54,0.95,0.26,0.65,-0.14,0.65,1.70,-0.24,-1.75,0.00
4.386,-0.54,0.95,0.26,0.65,-0.14,0.65,2.09,0.12,-1.32,0.00
4.388,-0.54,0.95,0.26,1.07,-0.13,1.32,2.09,0.12,-1.32,0.00
4.406,-0.53,0.97,0.14,1.07,-0.13,1.32,2.09,0.12,-1.32,0.00
4.407,-0.50,1.01,0.08,1.07,-0.13,1.32,2.09,0.12,-1.32,0.00
4.408,-0.53,0.89,-0.00,1.07,-0.13,1.32,2.09,0.12,-1.32,0.00
4.428,-0.53,0.89,-0.00,1.07,-0.13,1.32,1.85,0.58,-0.87,0.00
4.429,-0.53,0.89,-0.00,0.27,1.03,0.50,1.85,0.58,-0.87,0.00
4.466,-0.53,0.89,-0.00,0.27,1.03,0.50,1.01,0.26,-1.30,0.00
4.467,-0.65,0.96,-0.06,0.27,1.03,0.50,1.01,0.26,-1.30,0.00
4.468,-0.58,0.87,0.06,0.27,1.03,0.50,1.01,0.26,-1.30,0.00
4.469,-0.59,0.86,0.05,0.27,1.03,0.50,1.01,0.26,-1.30,0.00
4.469,-0.59,0.86,0.05,0.10,1.43,-1.32,1.01,0.26,-1.30,0.00
4.51,-0.59,0.86,0.05,0.10,1.43,-1.32,0.76,0.25,-1.21,0.00
4.511,-0.59,0.86,0.05,0.48,1.64,-1.01,0.76,0.25,-1.21,0.00
4.535,-0.63,0.93,-0.02,0.48,1.64,-1.01,0.76,0.25,-1.21,0.00
4.536,-0.80,0.78,-0.03,0.48,1.64,-1.01,0.76,0.25,-1.21,0.00
4.536,-0.87,0.69,0.04,0.48,1.64,-1.01,0.76,0.25,-1.21,0.00
4.544,-0.87,0.69,0.04,0.48,1.64,-1.01,0.48,0.82,-0.63,0.00
4.544,-0.87,0.69,0.04,0.27,1.09,-0.45,0.48,0.82,-0.63,0.00
4.584,-0.87,0.69,0.04,-1.88,0.06,-0.43,0.48,0.82,-0.63,0.00
4.586,-0.87,0.69,0.04,-1.88,0.06,-0.43,0.34,0.84,0.08,0.00
4.586,-0.80,0.88,-0.02,-1.88,0.06,-0.43,0.34,0.84,0.08,0.00
4.587,-0.62,1.01,-0.04,-1.88,0.06,-0.43,0.34,0.84,0.08,0.00
4.588,-0.64,0.81,0.06,-1.88,0.06,-0.43,0.34,0.84,0.08,0.00
4.624,-0.64,0.81,0.06,-1.88,0.06,-0.43,0.33,0.52,0.80,0.00
4.625,-0.64,0.81,0.06,-2.08,-0.14,-0.20,0.33,0.52,0.80,0.00
4.643,-0.83,0.63,0.17,-2.08,-0.14,-0.20,0.33,0.52,0.80,0.00
4.644,-0.83,0.79,0.11,-2.08,-0.14,-0.20,0.33,0.52,0.80,0.00
4.645,-0.57,0.81,-0.04,-2.08,-0.14,-0.20,0.33,0.52,0.80,0.00
4.662,-0.57,0.81,-0.04,-2.08,-0.14,-0.20,0.94,0.36,1.28,0.00
4.664,-0.57,0.81,-0.04,-1.20,-0.10,0.82,0.94,0.36,1.28,0.00
4.702,-0.57,0.81,-0.04,0.45,-0.82,0.56,0.94,0.36,1.28,0.00
4.703,-0.57,0.81,-0.04,0.45,-0.82,0.56,1.22,0.53,-0.41,0.00
4.703,-0.22,0.59,-0.12,0.45,-0.82,0.56,1.22,0.53,-0.41,0.00
4.704,-0.22,0.58,0.01,0.45,-0.82,0.56,1.22,0.53,-0.41,0.00
4.704,-0.59,0.80,0.00,0.45,-0.82,0.56,1.22,0.53,-0.41,0.00
4.742,-0.59,0.80,0.00,0.45,-0.82,0.56,1.39,-0.82,-1.30,0.00
4.743,-0.59,0.80,0.00,0.87,-0.47,0.78,1.39,-0.82,-1.30,0.00
4.762,-0.57,0.73,-0.25,0.87,-0.47,0.78,1.39,-0.82,-1.30,0.00
4.763,-0.63,0.70,-0.35,0.87,-0.47,0.78,1.39,-0.82,-1.30,0.00
4.764,-0.86,1.00,-0.47,0.87,-0.47,0.78,1.39,-0.82,-1.30,0.00
4.781,-0.86,1.00,-0.47,0.87,-0.47,0.78,1.01,-0.52,-0.20,0.00
4.782,-0.86,1.00,-0.47,1.67,-0.63,0.32,1.01,-0.52,-0.20,0.00
4.82,-0.86,1.00,-0.47,-1.52,1.02,-3.41,1.01,-0.52,-0.20,0.00
4.822,-0.86,1.00,-0.47,-1.52,1.02,-3.41,0.27,0.65,0.96,0.00
4.823,-0.78,0.99,-0.65,-1.52,1.02,-3.41,0.27,0.65,0.96,0.00
4.823,-0.72,0.83,-0.44,-1.52,1.02,-3.41,0.27,0.65,0.96,0.00
4.824,-0.76,0.57,-0.00,-1.52,1.02,-3.41,0.27,0.65,0.96,0.00
4.86,-0.76,0.57,-0.00,-2.04,0.68,-3.07,0.27,0.65,0.96,0.00
4.862,-0.76,0.57,-0.00,-2.04,0.68,-3.07,0.26,0.96,1.58,0.00
4.88,-0.54,0.76,-0.14,-2.04,0.68,-3.07,0.26,0.96,1.58,0.00
4.883,-0.39,0.78,-0.29,-2.04,0.68,-3.07,0.26,0.96,1.58,0.00
4.883,-0.60,0.83,-0.15,-2.04,0.68,-3.07,0.26,0.96,1.58,0.00
4.899,-0.60,0.83,-0.15,-1.57,-1.22,0.11,0.26,0.96,1.58,0.00
4.901,-0.60,0.83,-0.15,-1.57,-1.22,0.11,0.55,0.53,1.06,0.00
4.939,-0.60,0.83,-0.15,-0.19,0.03,-0.17,0.55,0.53,1.06,0.00
4.941,-0.60,0.83,-0.15,-0.19,0.03,-0.17,0.24,0.21,0.52,0.00
4.942,-0.55,0.95,-0.26,-0.19,0.03,-0.17,0.24,0.21,0.52,0.00
4.942,-0.48,1.04,-0.31,-0.19,0.03,-0.17,0.24,0.21,0.52,0.00
4.943,-0.34,0.98,-0.20,-0.19,0.03,-0.17,0.24,0.21,0.52,0.00
4.979,-0.34,0.98,-0.20,-0.22,0.02,-0.15,0.24,0.21,0.52,0.00
4.98,-0.34,0.98,-0.20,-0.22,0.02,-0.15,0.08,-0.04,0.11,0.00
4.999,-0.44,0.85,-0.22,-0.22,0.02,-0.15,0.08,-0.04,0.11,0.00
5.0,-0.41,0.78,-0.15,-0.22,0.02,-0.15,0.08,-0.04,0.11,0.00
5.001,-0.33,0.65,-0.12,-0.22,0.02,-0.15,0.08,-0.04,0.11,0.00
5.019,-0.33,0.65,-0.12,-0.22,0.02,-0.15,-0.05,-0.11,0.09,0.00
5.021,-0.33,0.65,-0.12,0.67,0.96,-0.26,-0.05,-0.11,0.09,0.00
5.058,-0.33,0.65,-0.12,0.67,0.96,-0.26,-0.20,0.10,0.20,0.00
5.058,-0.43,0.61,-0.19,0.67,0.96,-0.26,-0.20,0.10,0.20,0.00
5.059,-0.44,0.82,-0.26,0.67,0.96,-0.26,-0.20,0.10,0.20,0.00
5.059,-0.32,0.95,-0.23,0.67,0.96,-0.26,-0.20,0.10,0.20,0.00
5.059,-0.32,0.95,-0.23,0.88,-1.80,0.55,-0.20,0.10,0.20,0.00
5.097,-0.32,0.95,-0.23,0.88,-1.80,0.55,-0.48,0.17,-0.05,0.00
5.099,-0.32,0.95,-0.23,0.86,-1.79,0.41,-0.48,0.17,-0.05,0.00
5.118,-0.23,0.83,-0.11,0.86,-1.79,0.41,-0.48,0.17,-0.05,0.00
5.119,-0.47,0.76,0.15,0.86,-1.79,0.41,-0.48,0.17,-0.05,0.00
5.119,-0.67,0.80,0.07,0.86,-1.79,0.41,-0.48,0.17,-0.05,0.00
5.142,-0.67,0.80,0.07,1.42,0.05,-0.15,-0.48,0.17,-0.05,0.00
5.143,-0.67,0.80,0.07,1.42,0.05,-0.15,-0.20,-0.24,0.09,0.00
5.175,-0.67,0.80,0.07,1.42,0.05,-0.15,0.34,-0.62,0.66,0.00
5.176,-0.55,0.87,-0.07,1.42,0.05,-0.15,0.34,-0.62,0.66,0.00
5.176,-0.39,1.12,-0.11,1.42,0.05,-0.15,0.34,-0.62,0.66,0.00
5.177,-0.38,1.04,-0.15,1.42,0.05,-0.15,0.34,-0.62,0.66,0.00
5.177,-0.38,1.04,-0.15,-1.05,-0.59,2.30,0.34,-0.62,0.66,0.00
5.222,-0.38,1.04,-0.15,-1.20,-0.65,2.33,0.34,-0.62,0.66,0.00
5.223,-0.38,1.04,-0.15,-1.20,-0.65,2.33,0.45,-0.51,0.62,0.00
5.242,-0.40,1.01,-0.22,-1.20,-0.65,2.33,0.45,-0.51,0.62,0.00
5.243,-0.49,1.08,-0.26,-1.20,-0.65,2.33,0.45,-0.51,0.62,0.00
5.244,-0.61,1.07,-0.22,-1.20,-0.65,2.33,0.45,-0.51,0.62,0.00
5.255,-0.61,1.07,-0.22,-1.20,-0.65,2.33,0.11,-0.87,0.60,0.00
5.256,-0.61,1.07,-0.22,0.37,1.64,0.15,0.11,-0.87,0.60,0.00
5.295,-0.61,1.07,-0.22,-1.82,1.70,-0.72,0.11,-0.87,0.60,0.00
5.296,-0.61,1.07,-0.22,-1.82,1.70,-0.72,0.06,-0.93,0.91,0.00
5.296,-0.67,1.09,-0.23,-1.82,1.70,-0.72,0.06,-0.93,0.91,0.00
5.297,-0.60,1.20,-0.07,-1.82,1.70,-0.72,0.06,-0.93,0.91,0.00
5.297,-0.49,1.14,0.24,-1.82,1.70,-0.72,0.06,-0.93,0.91,0.00
5.334,-0.49,1.14,0.24,-1.82,1.70,-0.72,0.45,1.18,0.75,0.00
5.335,-0.49,1.14,0.24,-2.13,1.59,-0.38,0.45,1.18,0.75,0.00
5.354,0.13,0.91,-0.83,-2.13,1.59,-0.38,0.45,1.18,0.75,0.00
5.355,-0.30,0.74,-0.30,-2.13,1.59,-0.38,0.45,1.18,0.75,0.00
5.355,-0.34,0.76,-0.01,-2.13,1.59,-0.38,0.45,1.18,0.75,0.00
5.373,-0.34,0.76,-0.01,-2.13,1.59,-0.38,-0.13,0.60,0.18,0.00
5.374,-0.34,0.76,-0.01,0.38,1.59,-0.24,-0.13,0.60,0.18,0.00
5.413,-0.34,0.76,-0.01,0.38,1.59,-0.24,-0.45,0.60,0.09,0.00
5.415,-0.10,0.93,-0.40,0.38,1.59,-0.24,-0.45,0.60,0.09,0.00
5.416,-0.29,0.84,-0.19,0.38,1.59,-0.24,-0.45,0.60,0.09,0.00
5.416,-0.30,0.80,-0.06,0.38,1.59,-0.24,-0.45,0.60,0.09,0.00
5.417,-0.30,0.80,-0.06,1.01,-1.16,-0.42,-0.45,0.60,0.09,0.00
5.453,-0.30,0.80,-0.06,0.94,-1.17,-0.48,-0.45,0.60,0.09,0.00
5.454,-0.30,0.80,-0.06,0.94,-1.17,-0.48,-0.54,0.91,-0.06,0.00
5.473,-0.15,0.61,0.03,0.94,-1.17,-0.48,-0.54,0.91,-0.06,0.00
5.474,-0.33,0.75,-0.09,0.94,-1.17,-0.48,-0.54,0.91,-0.06,0.00
5.475,-0.09,0.91,-0.13,0.94,-1.17,-0.48,-0.54,0.91,-0.06,0.00
5.492,-0.09,0.91,-0.13,0.94,-1.17,-0.48,-0.31,0.24,0.18,0.00
5.493,-0.09,0.91,-0.13,0.87,-1.76,1.01,-0.31,0.24,0.18,0.00
5.532,-0.09,0.91,-0.13,1.32,-0.98,0.72,-0.31,0.24,0.18,0.00
5.534,-0.09,0.91,-0.13,1.32,-0.98,0.72,-0.25,-0.23,0.20,0.00
5.534,-0.16,0.84,-0.05,1.32,-0.98,0.72,-0.25,-0.23,0.20,0.00
5.535,-0.30,0.95,-0.11,1.32,-0.98,0.72,-0.25,-0.23,0.20,0.00
5.535,-0.21,1.06,-0.23,1.32,-0.98,0.72,-0.25,-0.23,0.20,0.00
5.57,-0.21,1.06,-0.23,1.32,-0.98,0.72,-0.24,-0.19,0.36,0.00
5.571,-0.21,1.06,-0.23,1.18,-1.03,0.60,-0.24,-0.19,0.36,0.00
5.591,-0.22,0.98,-0.08,1.18,-1.03,0.60,-0.24,-0.19,0.36,0.00
5.592,-0.27,1.10,-0.03,1.18,-1.03,0.60,-0.24,-0.19,0.36,0.00
5.593,-0.31,1.43,-0.09,1.18,-1.03,0.60,-0.24,-0.19,0.36,0.00
5.618,-0.31,1.43,-0.09,1.18,-1.03,0.60,0.09,-0.07,0.25,0.00
5.619,-0.31,1.43,-0.09,0.59,0.52,0.14,0.09,-0.07,0.25,0.00
5.651,-0.31,1.43,-0.09,-0.42,3.81,0.42,0.09,-0.07,0.25,0.00
5.653,-0.31,1.43,-0.09,-0.42,3.81,0.42,0.33,-0.63,0.13,0.00
5.654,-0.46,1.47,-0.23,-0.42,3.81,0.42,0.33,-0.63,0.13,0.00
