#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
126.361,-0.82,1.01,-0.34,-9.54,2.49,-1.47,-0.20,1.41,0.35,0.00
126.387,-0.82,1.01,-0.34,-9.54,2.49,-1.47,-0.16,1.36,0.45,0.00
126.388,-0.82,1.01,-0.34,-7.02,1.51,-4.52,-0.16,1.36,0.45,0.00
126.388,-0.40,1.07,-0.49,-7.02,1.51,-4.52,-0.16,1.36,0.45,0.00
126.389,-0.48,1.37,-0.68,-7.02,1.51,-4.52,-0.16,1.36,0.45,0.00
126.389,-0.83,1.24,-0.52,-7.02,1.51,-4.52,-0.16,1.36,0.45,0.00
126.428,-0.83,1.24,-0.52,-7.10,1.51,-4.50,-0.16,1.36,0.45,0.00
126.43,-0.83,1.24,-0.52,-7.10,1.51,-4.50,0.07,1.29,0.48,0.00
126.449,-0.44,0.77,-0.41,-7.10,1.51,-4.50,0.07,1.29,0.48,0.00
126.45,-0.63,1.43,-0.42,-7.10,1.51,-4.50,0.07,1.29,0.48,0.00
126.451,-0.77,1.50,-0.48,-7.10,1.51,-4.50,0.07,1.29,0.48,0.00
126.468,-0.77,1.50,-0.48,-7.10,1.51,-4.50,0.33,1.49,0.76,0.00
126.469,-0.77,1.50,-0.48,-7.92,1.54,-3.85,0.33,1.49,0.76,0.00
126.507,-0.77,1.50,-0.48,-10.02,4.29,-4.70,0.33,1.49,0.76,0.00
126.51,-0.77,1.50,-0.48,-10.02,4.29,-4.70,0.39,1.47,0.73,0.00
126.511,-0.98,1.34,-0.58,-10.02,4.29,-4.70,0.39,1.47,0.73,0.00
126.512,-0.75,1.45,-0.57,-10.02,4.29,-4.70,0.39,1.47,0.73,0.00
126.512,-0.46,1.12,-0.81,-10.02,4.29,-4.70,0.39,1.47,0.73,0.00
126.546,-0.46,1.12,-0.81,-10.02,4.29,-4.70,0.06,0.88,0.28,0.00
126.548,-0.46,1.12,-0.81,-9.98,4.24,-4.66,0.06,0.88,0.28,0.00
126.566,-0.36,0.61,-0.58,-9.98,4.24,-4.66,0.06,0.88,0.28,0.00
126.568,-0.01,0.34,-0.06,-9.98,4.24,-4.66,0.06,0.88,0.28,0.00
126.568,-0.24,0.98,0.02,-9.98,4.24,-4.66,0.06,0.88,0.28,0.00
126.586,-0.24,0.98,0.02,-9.98,4.24,-4.66,0.01,0.91,0.53,0.00
126.587,-0.24,0.98,0.02,-4.69,-2.93,-4.05,0.01,0.91,0.53,0.00
126.625,-0.24,0.98,0.02,-9.50,5.39,-0.67,0.01,0.91,0.53,0.00
126.626,-0.24,0.98,0.02,-9.50,5.39,-0.67,-0.06,1.71,1.17,0.00
126.627,-0.81,1.86,-0.19,-9.50,5.39,-0.67,-0.06,1.71,1.17,0.00
126.627,-1.16,1.77,-0.20,-9.50,5.39,-0.67,-0.06,1.71,1.17,0.00
126.628,-0.62,1.46,-0.25,-9.50,5.39,-0.67,-0.06,1.71,1.17,0.00
126.664,-0.62,1.46,-0.25,-9.50,5.39,-0.67,-0.09,1.42,0.52,0.00
126.665,-0.62,1.46,-0.25,-9.56,5.35,-0.83,-0.09,1.42,0.52,0.00
126.684,-0.46,1.67,-0.75,-9.56,5.35,-0.83,-0.09,1.42,0.52,0.00
126.685,-0.79,1.12,-0.47,-9.56,5.35,-0.83,-0.09,1.42,0.52,0.00
126.685,-0.22,1.02,-0.30,-9.56,5.35,-0.83,-0.09,1.42,0.52,0.00
126.705,-0.22,1.02,-0.30,-9.56,5.35,-0.83,0.05,0.95,0.30,0.00
126.706,-0.22,1.02,-0.30,-8.42,4.15,-4.45,0.05,0.95,0.30,0.00
126.744,-0.22,1.02,-0.30,-8.42,4.15,-4.45,-0.00,1.04,0.51,0.00
126.745,-0.58,1.42,-0.34,-8.42,4.15,-4.45,-0.00,1.04,0.51,0.00
126.746,-0.89,0.93,0.03,-8.42,4.15,-4.45,-0.00,1.04,0.51,0.00
126.747,-0.27,0.98,-0.07,-8.42,4.15,-4.45,-0.00,1.04,0.51,0.00
126.748,-0.27,0.98,-0.07,-7.95,1.28,-1.69,-0.00,1.04,0.51,0.00
126.783,-0.27,0.98,-0.07,-8.09,1.32,-1.77,-0.00,1.04,0.51,0.00
126.784,-0.27,0.98,-0.07,-8.09,1.32,-1.77,-0.01,1.12,0.70,0.00
126.802,-0.23,1.34,-0.14,-8.09,1.32,-1.77,-0.01,1.12,0.70,0.00
126.803,-0.63,1.62,-0.00,-8.09,1.32,-1.77,-0.01,1.12,0.70,0.00
126.803,-1.01,2.02,-0.23,-8.09,1.32,-1.77,-0.01,1.12,0.70,0.00
126.823,-1.01,2.02,-0.23,-8.09,1.32,-1.77,0.32,1.51,0.90,0.00
126.824,-1.01,2.02,-0.23,-6.46,3.25,-0.55,0.32,1.51,0.90,0.00
126.862,-1.01,2.02,-0.23,-9.35,5.78,-4.15,0.32,1.51,0.90,0.00
126.864,-1.01,2.02,-0.23,-9.35,5.78,-4.15,0.46,1.28,0.58,0.00
126.864,-0.76,1.64,-0.39,-9.35,5.78,-4.15,0.46,1.28,0.58,0.00
126.866,-0.21,1.06,-0.73,-9.35,5.78,-4.15,0.46,1.28,0.58,0.00
126.866,-0.26,1.48,-0.65,-9.35,5.78,-4.15,0.46,1.28,0.58,0.00
126.902,-0.26,1.48,-0.65,-9.35,5.78,-4.15,0.79,1.29,0.82,0.00
126.903,-0.26,1.48,-0.65,-9.52,5.79,-3.93,0.79,1.29,0.82,0.00
126.921,-0.48,1.67,-0.57,-9.52,5.79,-3.93,0.79,1.29,0.82,0.00
126.922,-0.51,1.48,-0.62,-9.52,5.79,-3.93,0.79,1.29,0.82,0.00
126.922,-0.25,1.15,-0.50,-9.52,5.79,-3.93,0.79,1.29,0.82,0.00
126.941,-0.25,1.15,-0.50,-7.30,5.50,-5.32,0.79,1.29,0.82,0.00
126.943,-0.25,1.15,-0.50,-7.30,5.50,-5.32,0.76,1.32,0.79,0.00
126.981,-0.25,1.15,-0.50,-7.30,5.50,-5.32,0.68,1.33,0.87,0.00
126.983,-0.27,1.02,-0.20,-7.30,5.50,-5.32,0.68,1.33,0.87,0.00
126.983,-0.42,1.42,-0.18,-7.30,5.50,-5.32,0.68,1.33,0.87,0.00
126.984,-0.86,1.63,-0.22,-7.30,5.50,-5.32,0.68,1.33,0.87,0.00
126.985,-0.86,1.63,-0.22,-6.55,2.16,-2.08,0.68,1.33,0.87,0.00
127.02,-0.86,1.63,-0.22,-6.72,2.23,-2.14,0.68,1.33,0.87,0.00
127.021,-0.86,1.63,-0.22,-6.72,2.23,-2.14,0.33,1.49,0.65,0.00
127.039,-1.02,1.41,-0.24,-6.72,2.23,-2.14,0.33,1.49,0.65,0.00
127.04,-0.58,1.35,-0.52,-6.72,2.23,-2.14,0.33,1.49,0.65,0.00
127.04,-0.56,1.58,-0.79,-6.72,2.23,-2.14,0.33,1.49,0.65,0.00
127.059,-0.56,1.58,-0.79,-11.64,4.85,-2.57,0.33,1.49,0.65,0.00
127.061,-0.56,1.58,-0.79,-11.64,4.85,-2.57,0.23,1.47,0.31,0.00
127.107,-0.56,1.58,-0.79,-6.72,3.79,-5.21,0.23,1.47,0.31,0.00
127.109,-0.56,1.58,-0.79,-6.72,3.79,-5.21,0.47,1.03,0.42,0.00
127.109,-0.45,1.28,-0.60,-6.72,3.79,-5.21,0.47,1.03,0.42,0.00
127.11,0.07,1.20,-0.44,-6.72,3.79,-5.21,0.47,1.03,0.42,0.00
127.111,-0.45,1.23,-0.36,-6.72,3.79,-5.21,0.47,1.03,0.42,0.00
127.138,-0.45,1.23,-0.36,-6.89,3.84,-5.10,0.47,1.03,0.42,0.00
127.139,-0.45,1.23,-0.36,-6.89,3.84,-5.10,0.49,1.05,0.70,0.00
127.158,-0.88,1.14,0.13,-6.89,3.84,-5.10,0.49,1.05,0.70,0.00
127.158,-0.68,1.92,-0.02,-6.89,3.84,-5.10,0.49,1.05,0.70,0.00
127.159,-1.05,1.76,-0.14,-6.89,3.84,-5.10,0.49,1.05,0.70,0.00
127.178,-1.05,1.76,-0.14,-10.57,4.63,-0.07,0.49,1.05,0.70,0.00
127.179,-1.05,1.76,-0.14,-10.57,4.63,-0.07,0.21,1.37,0.70,0.00
127.224,-1.05,1.76,-0.14,-12.04,6.82,-2.54,0.21,1.37,0.70,0.00
127.225,-1.05,1.76,-0.14,-12.04,6.82,-2.54,0.20,1.55,0.62,0.00
127.226,-0.68,1.34,-0.24,-12.04,6.82,-2.54,0.20,1.55,0.62,0.00
127.227,-0.72,1.86,-0.59,-12.04,6.82,-2.54,0.20,1.55,0.62,0.00
127.228,-0.85,1.62,-0.69,-12.04,6.82,-2.54,0.20,1.55,0.62,0.00
127.257,-0.85,1.62,-0.69,-12.13,6.84,-2.45,0.20,1.55,0.62,0.00
127.258,-0.85,1.62,-0.69,-12.13,6.84,-2.45,0.67,1.20,0.74,0.00
127.276,-0.18,1.55,-0.83,-12.13,6.84,-2.45,0.67,1.20,0.74,0.00
127.277,-0.07,1.47,-0.74,-12.13,6.84,-2.45,0.67,1.20,0.74,0.00
127.277,-0.37,0.96,-0.31,-12.13,6.84,-2.45,0.67,1.20,0.74,0.00
127.296,-0.37,0.96,-0.31,-12.13,6.84,-2.45,0.84,1.07,0.80,0.00
127.297,-0.37,0.96,-0.31,-7.93,5.86,-6.44,0.84,1.07,0.80,0.00
127.336,-0.37,0.96,-0.31,-7.93,5.86,-6.44,0.66,1.36,0.98,0.00
127.337,-0.56,1.61,-0.22,-7.93,5.86,-6.44,0.66,1.36,0.98,0.00
127.338,-0.77,1.57,-0.31,-7.93,5.86,-6.44,0.66,1.36,0.98,0.00
127.339,-0.36,1.18,-0.13,-7.93,5.86,-6.44,0.66,1.36,0.98,0.00
127.339,-0.36,1.18,-0.13,-10.17,4.35,-1.74,0.66,1.36,0.98,0.00
127.376,-0.36,1.18,-0.13,-10.17,4.35,-1.74,0.54,1.50,0.98,0.00
127.378,-0.36,1.18,-0.13,-10.40,4.48,-1.81,0.54,1.50,0.98,0.00
127.396,-0.31,1.54,-0.21,-10.40,4.48,-1.81,0.54,1.50,0.98,0.00
127.397,-0.26,1.25,-0.32,-10.40,4.48,-1.81,0.54,1.50,0.98,0.00
127.4,-0.40,1.77,-0.42,-10.40,4.48,-1.81,0.54,1.50,0.98,0.00
127.415,-0.40,1.77,-0.42,-8.08,4.09,-1.33,0.54,1.50,0.98,0.00
127.417,-0.40,1.77,-0.42,-8.08,4.09,-1.33,0.52,1.47,0.95,0.00
127.454,-0.40,1.77,-0.42,-7.74,7.89,-3.84,0.52,1.47,0.95,0.00
127.455,-0.40,1.77,-0.42,-7.74,7.89,-3.84,0.85,1.31,0.78,0.00
127.456,-0.28,1.78,-0.58,-7.74,7.89,-3.84,0.85,1.31,0.78,0.00
127.456,-0.08,1.59,-0.45,-7.74,7.89,-3.84,0.85,1.31,0.78,0.00
127.456,-0.32,2.33,-0.40,-7.74,7.89,-3.84,0.85,1.31,0.78,0.00
127.494,-0.32,2.33,-0.40,-7.74,7.89,-3.84,1.01,1.50,0.72,0.00
127.495,-0.32,2.33,-0.40,-7.91,7.95,-3.75,1.01,1.50,0.72,0.00
127.513,-1.03,2.09,-0.54,-7.91,7.95,-3.75,1.01,1.50,0.72,0.00
127.514,-0.68,0.95,-0.30,-7.91,7.95,-3.75,1.01,1.50,0.72,0.00
127.514,-0.15,1.23,-0.26,-7.91,7.95,-3.75,1.01,1.50,0.72,0.00
127.533,-0.15,1.23,-0.26,-11.88,8.59,-2.98,1.01,1.50,0.72,0.00
127.534,-0.15,1.23,-0.26,-11.88,8.59,-2.98,0.61,1.02,-0.05,0.00
127.573,-0.15,1.23,-0.26,-11.88,8.59,-2.98,0.28,1.22,0.10,0.00
127.573,-0.25,1.41,0.09,-11.88,8.59,-2.98,0.28,1.22,0.10,0.00
127.573,-0.93,2.21,-0.35,-11.88,8.59,-2.98,0.28,1.22,0.10,0.00
127.574,-0.36,1.36,-0.57,-11.88,8.59,-2.98,0.28,1.22,0.10,0.00
127.574,-0.36,1.36,-0.57,-9.51,6.85,-0.78,0.28,1.22,0.10,0.00
127.613,-0.36,1.36,-0.57,-9.51,6.85,-0.78,0.53,0.98,0.11,0.00
127.614,-0.36,1.36,-0.57,-9.43,6.77,-0.78,0.53,0.98,0.11,0.00
127.632,0.32,1.08,-0.77,-9.43,6.77,-0.78,0.53,0.98,0.11,0.00
127.633,0.10,1.08,-0.46,-9.43,6.77,-0.78,0.53,0.98,0.11,0.00
127.634,-0.41,1.44,-0.51,-9.43,6.77,-0.78,0.53,0.98,0.11,0.00
127.652,-0.41,1.44,-0.51,-9.43,6.77,-0.78,0.99,1.25,0.30,0.00
127.653,-0.41,1.44,-0.51,-4.96,2.47,-4.80,0.99,1.25,0.30,0.00
127.691,-0.41,1.44,-0.51,-4.96,2.47,-4.80,0.98,1.33,-0.00,0.00
127.692,-0.47,1.78,-0.66,-4.96,2.47,-4.80,0.98,1.33,-0.00,0.00
127.693,0.24,1.33,-0.45,-4.96,2.47,-4.80,0.98,1.33,-0.00,0.00
127.693,0.60,1.36,-0.37,-4.96,2.47,-4.80,0.98,1.33,-0.00,0.00
127.694,0.60,1.36,-0.37,-7.18,5.77,-4.03,0.98,1.33,-0.00,0.00
127.739,0.60,1.36,-0.37,-7.13,5.75,-3.77,0.98,1.33,-0.00,0.00
127.741,0.60,1.36,-0.37,-7.13,5.75,-3.77,1.09,0.96,0.08,0.00
127.76,0.59,1.22,-0.59,-7.13,5.75,-3.77,1.09,0.96,0.08,0.00
127.761,0.31,1.45,-0.75,-7.13,5.75,-3.77,1.09,0.96,0.08,0.00
127.761,0.14,2.09,-0.56,-7.13,5.75,-3.77,1.09,0.96,0.08,0.00
127.771,0.14,2.09,-0.56,-0.20,4.11,-3.74,1.09,0.96,0.08,0.00
127.771,0.14,2.09,-0.56,-0.20,4.11,-3.74,1.23,0.77,0.08,0.00
127.822,0.14,2.09,-0.56,-8.70,9.31,-3.42,1.23,0.77,0.08,0.00
127.824,0.14,2.09,-0.56,-8.70,9.31,-3.42,1.21,0.93,-0.61,0.00
127.825,-0.47,2.05,-0.58,-8.70,9.31,-3.42,1.21,0.93,-0.61,0.00
127.825,-0.86,1.55,-0.57,-8.70,9.31,-3.42,1.21,0.93,-0.61,0.00
127.826,-1.01,1.06,-0.33,-8.70,9.31,-3.42,1.21,0.93,-0.61,0.00
127.852,-1.01,1.06,-0.33,-8.05,8.95,-3.20,1.21,0.93,-0.61,0.00
127.853,-1.01,1.06,-0.33,-8.05,8.95,-3.20,0.90,0.94,-1.63,0.00
127.87,-0.91,0.87,-0.27,-8.05,8.95,-3.20,0.90,0.94,-1.63,0.00
127.871,-0.61,0.62,0.03,-8.05,8.95,-3.20,0.90,0.94,-1.63,0.00
127.871,-0.06,0.56,0.07,-8.05,8.95,-3.20,0.90,0.94,-1.63,0.00
127.889,-0.06,0.56,0.07,-11.46,-1.63,0.34,0.90,0.94,-1.63,0.00
127.891,-0.06,0.56,0.07,-11.46,-1.63,0.34,-0.17,0.43,-2.21,0.00
127.929,-0.06,0.56,0.07,-11.46,-1.63,0.34,-0.41,0.91,-1.31,0.00
127.931,0.19,0.73,-0.28,-11.46,-1.63,0.34,-0.41,0.91,-1.31,0.00
127.931,-0.19,0.84,-0.31,-11.46,-1.63,0.34,-0.41,0.91,-1.31,0.00
127.932,-0.85,1.16,-0.37,-11.46,-1.63,0.34,-0.41,0.91,-1.31,0.00
127.933,-0.85,1.16,-0.37,-2.84,-3.13,0.29,-0.41,0.91,-1.31,0.00
127.972,-0.85,1.16,-0.37,-2.65,-3.12,0.27,-0.41,0.91,-1.31,0.00
127.974,-0.85,1.16,-0.37,-2.65,-3.12,0.27,0.39,1.69,-0.71,0.00
128.009,-1.20,1.63,-0.62,-2.65,-3.12,0.27,0.39,1.69,-0.71,0.00
128.01,-1.19,1.82,-1.07,-2.65,-3.12,0.27,0.39,1.69,-0.71,0.00
128.01,-0.48,1.42,-1.31,-2.65,-3.12,0.27,0.39,1.69,-0.71,0.00
128.011,-0.48,1.42,-1.31,-2.65,-3.12,0.27,1.56,0.80,-1.13,0.00
128.011,-0.48,1.42,-1.31,-12.48,4.93,-4.17,1.56,0.80,-1.13,0.00
128.047,-0.48,1.42,-1.31,-4.41,1.69,-5.39,1.56,0.80,-1.13,0.00
128.049,-0.48,1.42,-1.31,-4.41,1.69,-5.39,1.50,-0.45,-1.36,0.00
128.05,-0.37,1.14,-0.86,-4.41,1.69,-5.39,1.50,-0.45,-1.36,0.00
128.05,-0.13,1.04,-0.49,-4.41,1.69,-5.39,1.50,-0.45,-1.36,0.00
128.051,-0.28,0.69,-0.44,-4.41,1.69,-5.39,1.50,-0.45,-1.36,0.00
128.088,-0.28,0.69,-0.44,-3.74,1.71,-5.01,1.50,-0.45,-1.36,0.00
128.089,-0.28,0.69,-0.44,-3.74,1.71,-5.01,0.66,-0.75,-1.28,0.00
128.124,-0.54,0.33,-0.15,-3.74,1.71,-5.01,0.66,-0.75,-1.28,0.00
128.125,-0.49,0.46,0.03,-3.74,1.71,-5.01,0.66,-0.75,-1.28,0.00
128.126,-0.23,0.73,-0.01,-3.74,1.71,-5.01,0.66,-0.75,-1.28,0.00
128.127,-0.23,0.73,-0.01,-3.74,1.71,-5.01,0.21,-0.58,-1.10,0.00
128.127,-0.23,0.73,-0.01,-4.23,-5.10,1.86,0.21,-0.58,-1.10,0.00
128.166,-0.23,0.73,-0.01,-4.23,-5.10,1.86,-0.18,0.24,-0.91,0.00
128.167,-0.31,0.75,0.06,-4.23,-5.10,1.86,-0.18,0.24,-0.91,0.00
128.168,-0.48,0.94,0.11,-4.23,-5.10,1.86,-0.18,0.24,-0.91,0.00
128.169,-0.44,1.35,-0.01,-4.23,-5.10,1.86,-0.18,0.24,-0.91,0.00
128.169,-0.44,1.35,-0.01,-2.88,-1.99,4.09,-0.18,0.24,-0.91,0.00
128.206,-0.44,1.35,-0.01,-2.88,-1.99,4.09,-0.33,0.54,-0.63,0.00
128.207,-0.44,1.35,-0.01,-2.67,-1.99,3.90,-0.33,0.54,-0.63,0.00
128.226,-0.38,1.41,-0.11,-2.67,-1.99,3.90,-0.33,0.54,-0.63,0.00
128.228,-0.34,1.12,-0.19,-2.67,-1.99,3.90,-0.33,0.54,-0.63,0.00
128.228,-0.30,0.80,-0.10,-2.67,-1.99,3.90,-0.33,0.54,-0.63,0.00
128.253,-0.30,0.80,-0.10,-2.67,-1.99,3.90,-0.09,0.25,-0.56,0.00
128.254,-0.30,0.80,-0.10,-2.91,2.69,2.32,-0.09,0.25,-0.56,0.00
128.284,-0.30,0.80,-0.10,-2.91,2.69,2.32,0.17,0.24,-0.55,0.00
128.285,-0.26,0.88,-0.11,-2.91,2.69,2.32,0.17,0.24,-0.55,0.00
128.285,-0.63,1.06,-0.21,-2.91,2.69,2.32,0.17,0.24,-0.55,0.00
128.286,-0.98,1.10,-0.10,-2.91,2.69,2.32,0.17,0.24,-0.55,0.00
128.286,-0.98,1.10,-0.10,-2.76,-0.95,2.00,0.17,0.24,-0.55,0.00
128.324,-0.98,1.10,-0.10,-2.76,-0.95,2.00,0.41,0.31,-0.80,0.00
128.326,-0.98,1.10,-0.10,-2.45,-0.84,2.14,0.41,0.31,-0.80,0.00
128.344,-1.03,0.83,0.00,-2.45,-0.84,2.14,0.41,0.31,-0.80,0.00
128.345,-0.62,0.54,0.03,-2.45,-0.84,2.14,0.41,0.31,-0.80,0.00
128.346,-0.09,0.80,-0.28,-2.45,-0.84,2.14,0.41,0.31,-0.80,0.00
128.371,-0.09,0.80,-0.28,-2.45,-0.84,2.14,0.18,-0.73,-1.28,0.00
128.372,-0.09,0.80,-0.28,-6.44,-1.58,3.22,0.18,-0.73,-1.28,0.00
128.403,-0.09,0.80,-0.28,-6.44,-1.58,3.22,0.24,-0.01,-0.22,0.00
128.404,-0.31,1.15,-0.22,-6.44,-1.58,3.22,0.24,-0.01,-0.22,0.00
128.404,-0.75,1.27,0.23,-6.44,-1.58,3.22,0.24,-0.01,-0.22,0.00
128.405,-0.83,1.07,0.27,-6.44,-1.58,3.22,0.24,-0.01,-0.22,0.00
128.405,-0.83,1.07,0.27,-1.51,0.89,2.62,0.24,-0.01,-0.22,0.00
128.442,-0.83,1.07,0.27,-1.51,0.89,2.62,-0.05,-0.25,-0.03,0.00
128.443,-0.83,1.07,0.27,-1.44,0.87,2.54,-0.05,-0.25,-0.03,0.00
128.47,-0.49,0.72,-0.07,-1.44,0.87,2.54,-0.05,-0.25,-0.03,0.00
128.471,-0.28,1.04,-0.19,-1.44,0.87,2.54,-0.05,-0.25,-0.03,0.00
128.472,-0.54,1.19,-0.10,-1.44,0.87,2.54,-0.05,-0.25,-0.03,0.00
128.497,-0.54,1.19,-0.10,-1.44,0.87,2.54,0.13,0.06,0.07,0.00
128.498,-0.54,1.19,-0.10,-2.85,-0.37,3.43,0.13,0.06,0.07,0.00
128.521,-0.54,1.19,-0.10,-2.85,-0.37,3.43,0.13,0.05,0.16,0.00
128.522,-0.81,1.02,0.18,-2.85,-0.37,3.43,0.13,0.05,0.16,0.00
128.522,-0.28,1.12,0.09,-2.85,-0.37,3.43,0.13,0.05,0.16,0.00
128.522,-0.10,1.53,-0.15,-2.85,-0.37,3.43,0.13,0.05,0.16,0.00
128.523,-0.10,1.53,-0.15,-3.03,1.21,3.95,0.13,0.05,0.16,0.00
128.561,-0.10,1.53,-0.15,-3.21,1.17,3.97,0.13,0.05,0.16,0.00
128.563,-0.10,1.53,-0.15,-3.21,1.17,3.97,0.16,0.32,0.51,0.00
128.58,-0.31,1.58,-0.42,-3.21,1.17,3.97,0.16,0.32,0.51,0.00
128.581,-0.47,0.86,-0.20,-3.21,1.17,3.97,0.16,0.32,0.51,0.00
128.582,-0.01,0.56,0.02,-3.21,1.17,3.97,0.16,0.32,0.51,0.00
128.602,-0.01,0.56,0.02,-0.87,3.21,0.96,0.16,0.32,0.51,0.00
128.603,-0.01,0.56,0.02,-0.87,3.21,0.96,0.14,0.10,0.31,0.00
128.639,-0.01,0.56,0.02,3.36,-4.61,4.35,0.14,0.10,0.31,0.00
128.641,-0.01,0.56,0.02,3.36,-4.61,4.35,0.03,-0.32,0.28,0.00
128.641,0.31,0.44,0.06,3.36,-4.61,4.35,0.03,-0.32,0.28,0.00
128.642,0.14,0.55,0.21,3.36,-4.61,4.35,0.03,-0.32,0.28,0.00
128.642,-0.11,0.85,0.26,3.36,-4.61,4.35,0.03,-0.32,0.28,0.00
128.68,-0.11,0.85,0.26,3.10,-4.60,4.20,0.03,-0.32,0.28,0.00
128.682,-0.11,0.85,0.26,3.10,-4.60,4.20,-0.18,-0.18,0.60,0.00
128.7,-0.38,1.08,0.30,3.10,-4.60,4.20,-0.18,-0.18,0.60,0.00
128.701,-0.26,1.19,0.38,3.10,-4.60,4.20,-0.18,-0.18,0.60,0.00
128.702,-0.25,1.25,0.36,3.10,-4.60,4.20,-0.18,-0.18,0.60,0.00
128.719,-0.25,1.25,0.36,-0.97,0.43,6.07,-0.18,-0.18,0.60,0.00
128.721,-0.25,1.25,0.36,-0.97,0.43,6.07,-0.32,-0.15,0.50,0.00
128.758,-0.25,1.25,0.36,-2.61,6.73,6.13,-0.32,-0.15,0.50,0.00
128.76,-0.25,1.25,0.36,-2.61,6.73,6.13,-0.06,0.11,0.32,0.00
128.761,-0.44,1.50,0.36,-2.61,6.73,6.13,-0.06,0.11,0.32,0.00
128.762,-0.53,2.34,0.28,-2.61,6.73,6.13,-0.06,0.11,0.32,0.00
128.763,-0.38,2.43,0.23,-2.61,6.73,6.13,-0.06,0.11,0.32,0.00
128.798,-0.38,2.43,0.23,-2.57,6.59,5.96,-0.06,0.11,0.32,0.00
128.799,-0.38,2.43,0.23,-2.57,6.59,5.96,-0.21,0.17,-0.02,0.00
128.818,-0.21,1.18,0.05,-2.57,6.59,5.96,-0.21,0.17,-0.02,0.00
128.82,-0.13,1.05,-0.12,-2.57,6.59,5.96,-0.21,0.17,-0.02,0.00
128.82,0.07,1.55,0.22,-2.57,6.59,5.96,-0.21,0.17,-0.02,0.00
128.838,0.07,1.55,0.22,-2.57,6.59,5.96,0.26,-0.19,-0.01,0.00
128.839,0.07,1.55,0.22,-0.86,5.17,3.27,0.26,-0.19,-0.01,0.00
128.877,0.07,1.55,0.22,-0.86,5.17,3.27,0.60,-0.08,0.42,0.00
128.879,-0.19,1.44,0.29,-0.86,5.17,3.27,0.60,-0.08,0.42,0.00
128.879,-0.18,1.46,0.12,-0.86,5.17,3.27,0.60,-0.08,0.42,0.00
128.88,0.01,1.52,0.02,-0.86,5.17,3.27,0.60,-0.08,0.42,0.00
128.881,0.01,1.52,0.02,0.32,4.44,4.96,0.60,-0.08,0.42,0.00
128.916,0.01,1.52,0.02,0.32,4.44,4.96,1.18,0.16,0.56,0.00
128.917,0.01,1.52,0.02,0.07,4.49,5.35,1.18,0.16,0.56,0.00
128.937,-0.42,1.52,-0.05,0.07,4.49,5.35,1.18,0.16,0.56,0.00
128.939,-0.30,1.37,-0.04,0.07,4.49,5.35,1.18,0.16,0.56,0.00
128.94,-0.08,1.38,-0.15,0.07,4.49,5.35,1.18,0.16,0.56,0.00
128.957,-0.08,1.38,-0.15,0.07,4.49,5.35,1.16,0.32,0.50,0.00
128.958,-0.08,1.38,-0.15,-1.48,4.42,3.46,1.16,0.32,0.50,0.00
129.0,-0.08,1.38,-0.15,-1.48,4.42,3.46,1.06,-0.07,0.31,0.00
129.002,0.03,1.44,-0.23,-1.48,4.42,3.46,1.06,-0.07,0.31,0.00
129.002,0.22,1.56,-0.17,-1.48,4.42,3.46,1.06,-0.07,0.31,0.00
129.003,0.18,1.69,-0.28,-1.48,4.42,3.46,1.06,-0.07,0.31,0.00
129.004,0.18,1.69,-0.28,1.24,4.39,2.31,1.06,-0.07,0.31,0.00
129.035,0.18,1.69,-0.28,1.24,4.39,2.31,0.81,-0.05,0.35,0.00
129.036,0.18,1.69,-0.28,1.09,4.44,2.58,0.81,-0.05,0.35,0.00
129.056,-0.29,1.29,-0.39,1.09,4.44,2.58,0.81,-0.05,0.35,0.00
129.058,-0.25,1.18,-0.42,1.09,4.44,2.58,0.81,-0.05,0.35,0.00
129.058,0.11,1.63,-0.49,1.09,4.44,2.58,0.81,-0.05,0.35,0.00
129.075,0.11,1.63,-0.49,1.09,4.44,2.58,0.58,-0.07,0.11,0.00
129.076,0.11,1.63,-0.49,-0.61,3.77,0.98,0.58,-0.07,0.11,0.00
129.117,0.11,1.63,-0.49,-0.61,3.77,0.98,0.36,-0.02,0.04,0.00
129.118,0.22,1.68,-0.59,-0.61,3.77,0.98,0.36,-0.02,0.04,0.00
129.119,0.02,1.36,-0.68,-0.61,3.77,0.98,0.36,-0.02,0.04,0.00
129.12,-0.02,1.23,-0.66,-0.61,3.77,0.98,0.36,-0.02,0.04,0.00
129.121,-0.02,1.23,-0.66,1.66,5.37,-1.05,0.36,-0.02,0.04,0.00
129.153,-0.02,1.23,-0.66,1.66,5.37,-1.05,0.51,-0.01,-0.02,0.00
129.154,-0.02,1.23,-0.66,1.64,5.38,-0.84,0.51,-0.01,-0.02,0.00
129.173,0.22,1.21,-0.46,1.64,5.38,-0.84,0.51,-0.01,-0.02,0.00
129.175,0.08,1.21,-0.35,1.64,5.38,-0.84,0.51,-0.01,-0.02,0.00
129.175,-0.18,1.06,-0.24,1.64,5.38,-0.84,0.51,-0.01,-0.02,0.00
129.193,-0.18,1.06,-0.24,1.37,2.11,0.27,0.51,-0.01,-0.02,0.00
129.194,-0.18,1.06,-0.24,1.37,2.11,0.27,0.36,0.00,0.06,0.00
129.233,-0.18,1.06,-0.24,-1.26,0.71,2.88,0.36,0.00,0.06,0.00
