time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
22.187,-0.04,1.00,-0.10,-0.14,-0.00,-0.06,-0.00,-0.00,0.02,0.00
22.188,-0.04,1.01,-0.10,-0.14,-0.00,-0.06,-0.00,-0.00,0.02,0.00
22.224,-0.04,1.01,-0.10,-0.14,-0.00,-0.06,-0.00,0.01,0.01,0.00
22.226,-0.04,1.01,-0.10,-0.12,-0.00,-0.05,-0.00,0.01,0.01,0.00
22.25,-0.04,1.01,-0.10,-0.12,-0.00,-0.05,-0.00,0.01,0.01,0.00
22.251,-0.05,1.01,-0.10,-0.12,-0.00,-0.05,-0.00,0.01,0.01,0.00
22.252,-0.05,1.00,-0.11,-0.12,-0.00,-0.05,-0.00,0.01,0.01,0.00
22.264,-0.05,1.00,-0.11,-0.18,0.04,-0.06,-0.00,0.01,0.01,0.00
22.265,-0.05,1.00,-0.11,-0.18,0.04,-0.06,-0.00,0.05,0.00,0.00
22.303,-0.05,1.00,-0.11,-0.18,0.04,-0.06,-0.01,0.08,-0.01,0.00
22.304,-0.04,0.99,-0.11,-0.18,0.04,-0.06,-0.01,0.08,-0.01,0.00
22.305,-0.04,1.00,-0.11,-0.18,0.04,-0.06,-0.01,0.08,-0.01,0.00
22.305,-0.04,1.01,-0.10,-0.18,0.04,-0.06,-0.01,0.08,-0.01,0.00
22.306,-0.04,1.01,-0.10,-0.12,-0.06,-0.12,-0.01,0.08,-0.01,0.00
22.343,-0.04,1.01,-0.10,-0.12,-0.06,-0.12,-0.01,0.09,-0.01,0.00
22.345,-0.04,1.01,-0.10,-0.10,-0.05,-0.11,-0.01,0.09,-0.01,0.00
22.371,-0.05,1.02,-0.09,-0.10,-0.05,-0.11,-0.01,0.09,-0.01,0.00
22.372,-0.05,1.01,-0.10,-0.10,-0.05,-0.11,-0.01,0.09,-0.01,0.00
22.373,-0.04,1.00,-0.10,-0.10,-0.05,-0.11,-0.01,0.09,-0.01,0.00
22.382,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.01,0.09,-0.01,0.00
22.383,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.00,0.10,-0.02,0.00
22.421,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.03,0.11,-0.03,0.00
22.422,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.03,0.11,-0.03,0.00
22.422,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.03,0.11,-0.03,0.00
22.423,-0.04,1.00,-0.10,-0.15,0.10,0.01,-0.03,0.11,-0.03,0.00
22.423,-0.04,1.00,-0.10,-0.07,-0.05,-0.03,-0.03,0.11,-0.03,0.00
22.462,-0.04,1.00,-0.10,-0.07,-0.05,-0.03,-0.05,0.11,-0.04,0.00
22.463,-0.04,1.00,-0.10,-0.05,-0.04,-0.04,-0.05,0.11,-0.04,0.00
22.481,-0.04,1.01,-0.10,-0.05,-0.04,-0.04,-0.05,0.11,-0.04,0.00
22.482,-0.04,1.00,-0.10,-0.05,-0.04,-0.04,-0.05,0.11,-0.04,0.00
22.483,-0.04,1.00,-0.10,-0.05,-0.04,-0.04,-0.05,0.11,-0.04,0.00
22.5,-0.04,1.00,-0.10,-0.05,-0.04,-0.04,-0.04,0.11,-0.05,0.00
22.502,-0.04,1.00,-0.10,-0.04,0.02,-0.06,-0.04,0.11,-0.05,0.00
22.541,-0.04,1.00,-0.10,-0.04,0.02,-0.06,-0.03,0.10,-0.06,0.00
22.541,-0.04,1.00,-0.10,-0.04,0.02,-0.06,-0.03,0.10,-0.06,0.00
22.542,-0.05,1.00,-0.10,-0.04,0.02,-0.06,-0.03,0.10,-0.06,0.00
22.542,-0.05,1.00,-0.09,-0.04,0.02,-0.06,-0.03,0.10,-0.06,0.00
22.542,-0.05,1.00,-0.09,-0.04,-0.04,-0.05,-0.03,0.10,-0.06,0.00
22.582,-0.05,1.00,-0.09,-0.04,-0.04,-0.05,-0.03,0.10,-0.07,0.00
22.583,-0.05,1.00,-0.09,-0.02,-0.03,-0.05,-0.03,0.10,-0.07,0.00
22.61,-0.06,0.99,-0.09,-0.02,-0.03,-0.05,-0.03,0.10,-0.07,0.00
22.611,-0.06,1.00,-0.09,-0.02,-0.03,-0.05,-0.03,0.10,-0.07,0.00
22.611,-0.06,1.00,-0.10,-0.02,-0.03,-0.05,-0.03,0.10,-0.07,0.00
22.619,-0.06,1.00,-0.10,-0.02,-0.03,-0.05,-0.01,0.09,-0.07,0.00
22.62,-0.06,1.00,-0.10,-0.07,-0.05,0.02,-0.01,0.09,-0.07,0.00
22.659,-0.06,1.00,-0.10,-0.06,-0.03,-0.06,-0.01,0.09,-0.07,0.00
22.661,-0.06,1.00,-0.10,-0.06,-0.03,-0.06,-0.01,0.13,-0.07,0.00
22.661,-0.05,1.00,-0.10,-0.06,-0.03,-0.06,-0.01,0.13,-0.07,0.00
22.662,-0.06,1.00,-0.10,-0.06,-0.03,-0.06,-0.01,0.13,-0.07,0.00
22.663,-0.06,1.01,-0.10,-0.06,-0.03,-0.06,-0.01,0.13,-0.07,0.00
22.703,-0.06,1.01,-0.10,-0.03,-0.02,-0.05,-0.01,0.13,-0.07,0.00
22.705,-0.06,1.01,-0.10,-0.03,-0.02,-0.05,-0.02,0.13,-0.08,0.00
22.743,-0.06,1.03,-0.10,-0.03,-0.02,-0.05,-0.02,0.13,-0.08,0.00
22.744,-0.07,1.03,-0.08,-0.03,-0.02,-0.05,-0.02,0.13,-0.08,0.00
22.745,-0.07,1.02,-0.08,-0.03,-0.02,-0.05,-0.02,0.13,-0.08,0.00
22.746,-0.07,1.02,-0.08,-0.03,-0.02,-0.05,0.01,0.10,-0.10,0.00
22.747,-0.07,1.02,-0.08,-0.06,0.21,0.02,0.01,0.10,-0.10,0.00
22.777,-0.07,1.02,-0.08,-0.10,0.07,0.15,0.01,0.10,-0.10,0.00
22.779,-0.07,1.02,-0.08,-0.10,0.07,0.15,0.04,0.10,-0.13,0.00
22.78,-0.07,1.01,-0.08,-0.10,0.07,0.15,0.04,0.10,-0.13,0.00
22.78,-0.07,1.00,-0.09,-0.10,0.07,0.15,0.04,0.10,-0.13,0.00
22.78,-0.07,1.00,-0.08,-0.10,0.07,0.15,0.04,0.10,-0.13,0.00
22.817,-0.07,1.00,-0.08,-0.05,0.07,0.17,0.04,0.10,-0.13,0.00
22.817,-0.07,1.00,-0.08,-0.05,0.07,0.17,0.06,0.13,-0.14,0.00
22.837,-0.07,1.01,-0.09,-0.05,0.07,0.17,0.06,0.13,-0.14,0.00
22.838,-0.08,1.01,-0.08,-0.05,0.07,0.17,0.06,0.13,-0.14,0.00
22.838,-0.08,1.01,-0.08,-0.05,0.07,0.17,0.06,0.13,-0.14,0.00
22.856,-0.08,1.01,-0.08,-0.05,0.07,0.17,0.06,0.16,-0.15,0.00
22.857,-0.08,1.01,-0.08,-0.02,0.06,0.14,0.06,0.16,-0.15,0.00
22.907,-0.08,1.01,-0.08,0.03,0.03,0.13,0.06,0.16,-0.15,0.00
22.908,-0.08,1.01,-0.08,0.03,0.03,0.13,0.05,0.16,-0.16,0.00
22.909,-0.07,1.00,-0.09,0.03,0.03,0.13,0.05,0.16,-0.16,0.00
22.91,-0.07,1.00,-0.09,0.03,0.03,0.13,0.05,0.16,-0.16,0.00
22.911,-0.07,1.00,-0.09,0.03,0.03,0.13,0.05,0.16,-0.16,0.00
22.936,-0.07,1.00,-0.09,0.03,0.03,0.13,0.05,0.16,-0.15,0.00
22.937,-0.07,1.00,-0.09,0.08,0.03,0.14,0.05,0.16,-0.15,0.00
22.955,-0.07,0.99,-0.09,0.08,0.03,0.14,0.05,0.16,-0.15,0.00
22.956,-0.07,0.99,-0.11,0.08,0.03,0.14,0.05,0.16,-0.15,0.00
22.956,-0.06,1.00,-0.11,0.08,0.03,0.14,0.05,0.16,-0.15,0.00
22.982,-0.06,1.00,-0.11,0.16,-0.08,0.08,0.05,0.16,-0.15,0.00
22.983,-0.06,1.00,-0.11,0.16,-0.08,0.08,0.03,0.16,-0.14,0.00
23.014,-0.06,1.00,-0.11,0.16,-0.08,0.08,0.01,0.16,-0.11,0.00
23.015,-0.06,1.00,-0.10,0.16,-0.08,0.08,0.01,0.16,-0.11,0.00
23.016,-0.07,1.00,-0.09,0.16,-0.08,0.08,0.01,0.16,-0.11,0.00
23.016,-0.06,1.00,-0.10,0.16,-0.08,0.08,0.01,0.16,-0.11,0.00
23.017,-0.06,1.00,-0.10,0.21,0.01,0.02,0.01,0.16,-0.11,0.00
23.054,-0.06,1.00,-0.10,0.20,0.01,0.02,0.01,0.16,-0.11,0.00
23.055,-0.06,1.00,-0.10,0.20,0.01,0.02,0.01,0.17,-0.06,0.00
23.075,-0.05,1.01,-0.11,0.20,0.01,0.02,0.01,0.17,-0.06,0.00
23.077,-0.04,1.00,-0.10,0.20,0.01,0.02,0.01,0.17,-0.06,0.00
23.077,-0.04,0.99,-0.10,0.20,0.01,0.02,0.01,0.17,-0.06,0.00
23.093,-0.04,0.99,-0.10,0.20,0.01,0.02,-0.02,0.16,-0.03,0.00
23.095,-0.04,0.99,-0.10,0.30,0.03,0.00,-0.02,0.16,-0.03,0.00
23.135,-0.04,0.99,-0.10,0.26,-0.07,0.03,-0.02,0.16,-0.03,0.00
23.136,-0.04,0.99,-0.10,0.26,-0.07,0.03,-0.03,0.14,-0.02,0.00
23.137,-0.06,0.99,-0.11,0.26,-0.07,0.03,-0.03,0.14,-0.02,0.00
23.137,-0.06,0.99,-0.09,0.26,-0.07,0.03,-0.03,0.14,-0.02,0.00
23.138,-0.05,1.00,-0.09,0.26,-0.07,0.03,-0.03,0.14,-0.02,0.00
23.172,-0.05,1.00,-0.09,0.26,-0.07,0.03,-0.03,0.10,-0.02,0.00
23.174,-0.05,1.00,-0.09,0.24,-0.06,0.02,-0.03,0.10,-0.02,0.00
23.192,-0.08,1.00,-0.09,0.24,-0.06,0.02,-0.03,0.10,-0.02,0.00
23.193,-0.07,1.00,-0.08,0.24,-0.06,0.02,-0.03,0.10,-0.02,0.00
23.193,-0.06,0.99,-0.09,0.24,-0.06,0.02,-0.03,0.10,-0.02,0.00
23.212,-0.06,0.99,-0.09,0.07,0.02,0.14,-0.03,0.10,-0.02,0.00
23.213,-0.06,0.99,-0.09,0.07,0.02,0.14,-0.01,0.07,-0.04,0.00
23.252,-0.06,0.99,-0.09,0.07,0.02,0.14,-0.02,0.06,-0.05,0.00
23.253,-0.08,0.99,-0.09,0.07,0.02,0.14,-0.02,0.06,-0.05,0.00
23.254,-0.07,1.00,-0.08,0.07,0.02,0.14,-0.02,0.06,-0.05,0.00
23.255,-0.07,1.01,-0.09,0.07,0.02,0.14,-0.02,0.06,-0.05,0.00
23.255,-0.07,1.01,-0.09,0.07,-0.02,0.12,-0.02,0.06,-0.05,0.00
23.29,-0.07,1.01,-0.09,0.08,-0.02,0.09,-0.02,0.06,-0.05,0.00
23.291,-0.07,1.01,-0.09,0.08,-0.02,0.09,-0.03,0.02,-0.05,0.00
23.31,-0.07,1.00,-0.08,0.08,-0.02,0.09,-0.03,0.02,-0.05,0.00
23.31,-0.07,1.00,-0.08,0.08,-0.02,0.09,-0.03,0.02,-0.05,0.00
23.311,-0.07,1.00,-0.08,0.08,-0.02,0.09,-0.03,0.02,-0.05,0.00
23.331,-0.07,1.00,-0.08,0.08,-0.02,0.09,-0.01,0.02,-0.05,0.00
23.332,-0.07,1.00,-0.08,0.07,0.05,0.11,-0.01,0.02,-0.05,0.00
23.37,-0.07,1.00,-0.08,0.07,0.05,0.11,0.01,0.00,-0.03,0.00
23.371,-0.07,1.00,-0.08,0.07,0.05,0.11,0.01,0.00,-0.03,0.00
23.371,-0.07,1.00,-0.08,0.07,0.05,0.11,0.01,0.00,-0.03,0.00
23.372,-0.07,1.00,-0.09,0.07,0.05,0.11,0.01,0.00,-0.03,0.00
23.372,-0.07,1.00,-0.09,0.06,0.01,0.12,0.01,0.00,-0.03,0.00
23.41,-0.07,1.00,-0.09,0.06,0.01,0.12,0.01,0.00,-0.03,0.00
23.411,-0.07,1.00,-0.09,0.06,0.01,0.12,0.03,-0.00,-0.01,0.00
23.428,-0.07,1.00,-0.08,0.06,0.01,0.12,0.03,-0.00,-0.01,0.00
23.429,-0.08,1.00,-0.08,0.06,0.01,0.12,0.03,-0.00,-0.01,0.00
23.43,-0.07,1.00,-0.09,0.06,0.01,0.12,0.03,-0.00,-0.01,0.00
23.449,-0.07,1.00,-0.09,0.06,0.01,0.12,0.04,-0.00,-0.00,0.00
23.45,-0.07,1.00,-0.09,0.04,0.01,0.10,0.04,-0.00,-0.00,0.00
23.488,-0.07,1.00,-0.09,0.04,0.01,0.10,0.02,-0.01,0.00,0.00
23.489,-0.07,1.00,-0.08,0.04,0.01,0.10,0.02,-0.01,0.00,0.00
23.489,-0.07,1.00,-0.09,0.04,0.01,0.10,0.02,-0.01,0.00,0.00
23.49,-0.07,1.00,-0.09,0.04,0.01,0.10,0.02,-0.01,0.00,0.00
23.49,-0.07,1.00,-0.09,0.06,0.02,0.07,0.02,-0.01,0.00,0.00
23.533,-0.07,1.00,-0.09,0.06,0.02,0.06,0.02,-0.01,0.00,0.00
23.534,-0.07,1.00,-0.09,0.06,0.02,0.06,0.02,-0.02,0.00,0.00
23.558,-0.07,1.00,-0.08,0.06,0.02,0.06,0.02,-0.02,0.00,0.00
23.559,-0.07,1.00,-0.09,0.06,0.02,0.06,0.02,-0.02,0.00,0.00
23.56,-0.06,1.00,-0.09,0.06,0.02,0.06,0.02,-0.02,0.00,0.00
23.567,-0.06,1.00,-0.09,0.07,0.01,0.05,0.02,-0.02,0.00,0.00
23.568,-0.06,1.00,-0.09,0.07,0.01,0.05,0.01,-0.03,0.01,0.00
23.607,-0.06,1.00,-0.09,0.07,0.01,0.05,0.00,-0.05,0.02,0.00
23.607,-0.06,0.99,-0.09,0.07,0.01,0.05,0.00,-0.05,0.02,0.00
23.607,-0.06,1.00,-0.09,0.07,0.01,0.05,0.00,-0.05,0.02,0.00
23.608,-0.06,1.00,-0.10,0.07,0.01,0.05,0.00,-0.05,0.02,0.00
23.608,-0.06,1.00,-0.10,0.10,-0.02,0.01,0.00,-0.05,0.02,0.00
23.645,-0.06,1.00,-0.10,0.10,-0.02,0.01,-0.02,-0.07,0.03,0.00
23.646,-0.06,1.00,-0.10,0.08,-0.02,-0.00,-0.02,-0.07,0.03,0.00
23.665,-0.07,1.00,-0.09,0.08,-0.02,-0.00,-0.02,-0.07,0.03,0.00
23.666,-0.06,1.00,-0.09,0.08,-0.02,-0.00,-0.02,-0.07,0.03,0.00
23.666,-0.06,0.99,-0.10,0.08,-0.02,-0.00,-0.02,-0.07,0.03,0.00
23.685,-0.06,0.99,-0.10,0.06,0.03,-0.03,-0.02,-0.07,0.03,0.00
23.687,-0.06,0.99,-0.10,0.06,0.03,-0.03,-0.03,-0.07,0.05,0.00
23.724,-0.06,0.99,-0.10,0.06,0.03,-0.03,-0.04,-0.07,0.06,0.00
23.725,-0.06,0.99,-0.09,0.06,0.03,-0.03,-0.04,-0.07,0.06,0.00
23.725,-0.06,1.00,-0.09,0.06,0.03,-0.03,-0.04,-0.07,0.06,0.00
23.725,-0.07,1.00,-0.09,0.06,0.03,-0.03,-0.04,-0.07,0.06,0.00
23.726,-0.07,1.00,-0.09,0.05,-0.03,-0.03,-0.04,-0.07,0.06,0.00
23.764,-0.07,1.00,-0.09,0.05,-0.03,-0.03,-0.05,-0.07,0.07,0.00
23.765,-0.07,1.00,-0.09,0.03,-0.03,-0.04,-0.05,-0.07,0.07,0.00
23.784,-0.07,1.00,-0.10,0.03,-0.03,-0.04,-0.05,-0.07,0.07,0.00
23.785,-0.06,1.00,-0.09,0.03,-0.03,-0.04,-0.05,-0.07,0.07,0.00
23.785,-0.06,1.00,-0.08,0.03,-0.03,-0.04,-0.05,-0.07,0.07,0.00
23.805,-0.06,1.00,-0.08,-0.04,0.00,-0.04,-0.05,-0.07,0.07,0.00
23.806,-0.06,1.00,-0.08,-0.04,0.00,-0.04,-0.04,-0.06,0.08,0.00
23.847,-0.06,1.00,-0.08,-0.02,0.04,-0.06,-0.04,-0.06,0.08,0.00
23.849,-0.06,1.00,-0.08,-0.02,0.04,-0.06,-0.06,-0.10,0.09,0.00
23.849,-0.06,1.00,-0.09,-0.02,0.04,-0.06,-0.06,-0.10,0.09,0.00
23.85,-0.06,1.01,-0.10,-0.02,0.04,-0.06,-0.06,-0.10,0.09,0.00
23.851,-0.06,1.01,-0.10,-0.02,0.04,-0.06,-0.06,-0.10,0.09,0.00
23.89,-0.06,1.01,-0.10,-0.02,0.04,-0.06,-0.05,-0.13,0.08,0.00
23.891,-0.06,1.01,-0.10,-0.04,0.04,-0.08,-0.05,-0.13,0.08,0.00
23.903,-0.07,1.00,-0.09,-0.04,0.04,-0.08,-0.05,-0.13,0.08,0.00
23.903,-0.07,1.00,-0.09,-0.04,0.04,-0.08,-0.05,-0.13,0.08,0.00
23.904,-0.08,0.99,-0.10,-0.04,0.04,-0.08,-0.05,-0.13,0.08,0.00
23.923,-0.08,0.99,-0.10,-0.11,0.01,-0.08,-0.05,-0.13,0.08,0.00
23.924,-0.08,0.99,-0.10,-0.11,0.01,-0.08,-0.04,-0.14,0.07,0.00
23.963,-0.08,0.99,-0.10,-0.11,0.01,-0.08,-0.04,-0.11,0.07,0.00
23.964,-0.08,0.99,-0.09,-0.11,0.01,-0.08,-0.04,-0.11,0.07,0.00
23.965,-0.09,1.00,-0.10,-0.11,0.01,-0.08,-0.04,-0.11,0.07,0.00
23.965,-0.10,1.01,-0.09,-0.11,0.01,-0.08,-0.04,-0.11,0.07,0.00
23.966,-0.10,1.01,-0.09,-0.24,-0.04,-0.12,-0.04,-0.11,0.07,0.00
24.002,-0.10,1.01,-0.09,-0.24,-0.04,-0.12,-0.04,-0.07,0.05,0.00
24.003,-0.10,1.01,-0.09,-0.23,-0.04,-0.13,-0.04,-0.07,0.05,0.00
24.032,-0.10,1.02,-0.10,-0.23,-0.04,-0.13,-0.04,-0.07,0.05,0.00
24.033,-0.10,1.02,-0.10,-0.23,-0.04,-0.13,-0.04,-0.07,0.05,0.00
24.033,-0.10,1.02,-0.10,-0.23,-0.04,-0.13,-0.04,-0.07,0.05,0.00
24.045,-0.10,1.02,-0.10,-0.23,-0.04,-0.13,-0.04,-0.04,0.02,0.00
24.046,-0.10,1.02,-0.10,-0.43,0.16,-0.18,-0.04,-0.04,0.02,0.00
24.081,-0.10,1.02,-0.10,-0.43,0.16,-0.18,-0.05,0.00,0.00,0.00
24.083,-0.10,1.01,-0.10,-0.43,0.16,-0.18,-0.05,0.00,0.00,0.00
24.084,-0.09,1.00,-0.09,-0.43,0.16,-0.18,-0.05,0.00,0.00,0.00
24.084,-0.09,1.00,-0.09,-0.43,0.16,-0.18,-0.05,0.00,0.00,0.00
24.085,-0.09,1.00,-0.09,-0.38,0.10,-0.17,-0.05,0.00,0.00,0.00
24.129,-0.09,1.00,-0.09,-0.38,0.10,-0.17,-0.06,0.03,-0.01,0.00
24.13,-0.09,1.00,-0.09,-0.37,0.10,-0.19,-0.06,0.03,-0.01,0.00
24.161,-0.09,0.99,-0.10,-0.37,0.10,-0.19,-0.06,0.03,-0.01,0.00
24.162,-0.09,0.99,-0.10,-0.37,0.10,-0.19,-0.06,0.03,-0.01,0.00
24.162,-0.09,0.99,-0.09,-0.37,0.10,-0.19,-0.06,0.03,-0.01,0.00
24.163,-0.09,0.99,-0.09,-0.32,-0.09,-0.19,-0.06,0.03,-0.01,0.00
24.163,-0.09,0.99,-0.09,-0.32,-0.09,-0.19,-0.07,0.03,-0.02,0.00
24.2,-0.09,0.99,-0.09,-0.20,-0.12,-0.06,-0.07,0.03,-0.02,0.00
24.2,-0.09,0.99,-0.09,-0.20,-0.12,-0.06,-0.07,0.04,-0.02,0.00
24.201,-0.08,0.99,-0.08,-0.20,-0.12,-0.06,-0.07,0.04,-0.02,0.00
24.201,-0.08,0.99,-0.07,-0.20,-0.12,-0.06,-0.07,0.04,-0.02,0.00
24.201,-0.08,0.98,-0.07,-0.20,-0.12,-0.06,-0.07,0.04,-0.02,0.00
24.246,-0.08,0.98,-0.07,-0.20,-0.12,-0.06,-0.08,0.06,-0.01,0.00
24.248,-0.08,0.98,-0.07,-0.19,-0.12,-0.08,-0.08,0.06,-0.01,0.00
24.281,-0.08,0.98,-0.06,-0.19,-0.12,-0.08,-0.08,0.06,-0.01,0.00
24.281,-0.08,0.98,-0.06,-0.19,-0.12,-0.08,-0.08,0.06,-0.01,0.00
24.282,-0.09,0.99,-0.07,-0.19,-0.12,-0.08,-0.08,0.06,-0.01,0.00
24.282,-0.09,0.99,-0.07,-0.19,-0.20,0.01,-0.08,0.06,-0.01,0.00
24.282,-0.09,0.99,-0.07,-0.19,-0.20,0.01,-0.07,0.08,-0.01,0.00
24.317,-0.09,0.99,-0.07,-0.29,-0.02,-0.12,-0.07,0.08,-0.01,0.00
24.319,-0.09,0.99,-0.07,-0.29,-0.02,-0.12,-0.07,0.13,-0.01,0.00
24.319,-0.09,1.00,-0.08,-0.29,-0.02,-0.12,-0.07,0.13,-0.01,0.00
24.32,-0.10,1.02,-0.08,-0.29,-0.02,-0.12,-0.07,0.13,-0.01,0.00
24.32,-0.10,1.03,-0.07,-0.29,-0.02,-0.12,-0.07,0.13,-0.01,0.00
24.358,-0.10,1.03,-0.07,-0.29,-0.02,-0.12,-0.02,0.16,-0.04,0.00
24.359,-0.10,1.03,-0.07,-0.27,-0.02,-0.13,-0.02,0.16,-0.04,0.00
24.379,-0.11,1.03,-0.06,-0.27,-0.02,-0.13,-0.02,0.16,-0.04,0.00
24.381,-0.12,1.02,-0.06,-0.27,-0.02,-0.13,-0.02,0.16,-0.04,0.00
24.381,-0.13,1.02,-0.07,-0.27,-0.02,-0.13,-0.02,0.16,-0.04,0.00
24.417,-0.13,1.02,-0.07,-0.27,-0.02,-0.13,0.01,0.20,-0.07,0.00
24.418,-0.13,1.02,-0.07,-0.45,0.26,0.02,0.01,0.20,-0.07,0.00
24.436,-0.13,1.02,-0.07,-0.45,0.26,0.02,-0.02,0.21,-0.12,0.00
24.437,-0.13,1.03,-0.08,-0.45,0.26,0.02,-0.02,0.21,-0.12,0.00
24.437,-0.12,1.03,-0.09,-0.45,0.26,0.02,-0.02,0.21,-0.12,0.00
24.437,-0.13,1.01,-0.09,-0.45,0.26,0.02,-0.02,0.21,-0.12,0.00
24.438,-0.13,1.01,-0.09,-0.55,0.24,-0.16,-0.02,0.21,-0.12,0.00
24.477,-0.13,1.01,-0.09,-0.50,0.24,-0.16,-0.02,0.21,-0.12,0.00
24.479,-0.13,1.01,-0.09,-0.50,0.24,-0.16,-0.00,0.20,-0.13,0.00
24.496,-0.14,1.01,-0.08,-0.50,0.24,-0.16,-0.00,0.20,-0.13,0.00
24.497,-0.13,1.00,-0.07,-0.50,0.24,-0.16,-0.00,0.20,-0.13,0.00
24.498,-0.12,1.00,-0.08,-0.50,0.24,-0.16,-0.00,0.20,-0.13,0.00
24.516,-0.12,1.00,-0.08,-0.50,0.24,-0.16,0.05,0.19,-0.14,0.00
24.517,-0.12,1.00,-0.08,-0.48,0.06,-0.13,0.05,0.19,-0.14,0.00
24.555,-0.12,1.00,-0.08,-0.21,-0.04,-0.07,0.05,0.19,-0.14,0.00
24.556,-0.12,1.00,-0.08,-0.21,-0.04,-0.07,0.10,0.16,-0.14,0.00
24.556,-0.11,1.00,-0.09,-0.21,-0.04,-0.07,0.10,0.16,-0.14,0.00
24.557,-0.11,0.99,-0.07,-0.21,-0.04,-0.07,0.10,0.16,-0.14,0.00
24.557,-0.11,1.00,-0.07,-0.21,-0.04,-0.07,0.10,0.16,-0.14,0.00
24.595,-0.11,1.00,-0.07,-0.16,-0.03,-0.02,0.10,0.16,-0.14,0.00
24.597,-0.11,1.00,-0.07,-0.16,-0.03,-0.02,0.12,0.14,-0.13,0.00
24.617,-0.10,1.00,-0.09,-0.16,-0.03,-0.02,0.12,0.14,-0.13,0.00
24.619,-0.10,1.00,-0.09,-0.16,-0.03,-0.02,0.12,0.14,-0.13,0.00
24.62,-0.10,1.00,-0.09,-0.16,-0.03,-0.02,0.12,0.14,-0.13,0.00
24.636,-0.10,1.00,-0.09,-0.06,0.01,-0.02,0.12,0.14,-0.13,0.00
24.638,-0.10,1.00,-0.09,-0.06,0.01,-0.02,0.10,0.11,-0.12,0.00
24.674,-0.10,1.00,-0.09,0.03,-0.03,0.04,0.10,0.11,-0.12,0.00
24.676,-0.10,1.00,-0.09,0.03,-0.03,0.04,0.10,0.08,-0.12,0.00
24.676,-0.10,1.00,-0.08,0.03,-0.03,0.04,0.10,0.08,-0.12,0.00
24.679,-0.10,0.99,-0.08,0.03,-0.03,0.04,0.10,0.08,-0.12,0.00
24.679,-0.10,0.98,-0.10,0.03,-0.03,0.04,0.10,0.08,-0.12,0.00
24.713,-0.10,0.98,-0.10,0.07,-0.02,0.07,0.10,0.08,-0.12,0.00
24.714,-0.10,0.98,-0.10,0.07,-0.02,0.07,0.08,0.04,-0.11,0.00
24.733,-0.11,0.99,-0.11,0.07,-0.02,0.07,0.08,0.04,-0.11,0.00
24.734,-0.10,1.00,-0.10,0.07,-0.02,0.07,0.08,0.04,-0.11,0.00
24.734,-0.09,1.01,-0.10,0.07,-0.02,0.07,0.08,0.04,-0.11,0.00
24.752,-0.09,1.01,-0.10,0.06,-0.06,-0.10,0.08,0.04,-0.11,0.00
24.753,-0.09,1.01,-0.10,0.06,-0.06,-0.10,0.05,-0.03,-0.10,0.00
24.792,-0.09,1.01,-0.10,0.06,-0.06,-0.10,0.05,-0.14,-0.09,0.00
24.793,-0.09,1.00,-0.09,0.06,-0.06,-0.10,0.05,-0.14,-0.09,0.00
24.794,-0.11,0.98,-0.07,0.06,-0.06,-0.10,0.05,-0.14,-0.09,0.00
24.795,-0.10,0.98,-0.08,0.06,-0.06,-0.10,0.05,-0.14,-0.09,0.00
24.795,-0.10,0.98,-0.08,0.14,-0.01,0.04,0.05,-0.14,-0.09,0.00
24.832,-0.10,0.98,-0.08,0.14,-0.01,0.04,0.03,-0.20,-0.09,0.00
24.833,-0.10,0.98,-0.08,0.16,-0.00,0.04,0.03,-0.20,-0.09,0.00
24.851,-0.07,1.00,-0.10,0.16,-0.00,0.04,0.03,-0.20,-0.09,0.00
24.852,-0.09,1.01,-0.09,0.16,-0.00,0.04,0.03,-0.20,-0.09,0.00
24.852,-0.10,0.99,-0.09,0.16,-0.00,0.04,0.03,-0.20,-0.09,0.00
24.871,-0.10,0.99,-0.09,0.28,0.01,0.03,0.03,-0.20,-0.09,0.00
24.872,-0.10,0.99,-0.09,0.28,0.01,0.03,0.00,-0.18,-0.07,0.00
24.911,-0.10,0.99,-0.09,0.28,0.01,0.03,0.02,-0.17,-0.04,0.00
24.913,-0.10,0.98,-0.08,0.28,0.01,0.03,0.02,-0.17,-0.04,0.00
24.914,-0.10,0.99,-0.07,0.28,0.01,0.03,0.02,-0.17,-0.04,0.00
24.914,-0.09,1.00,-0.07,0.28,0.01,0.03,0.02,-0.17,-0.04,0.00
24.915,-0.09,1.00,-0.07,0.14,-0.07,0.09,0.02,-0.17,-0.04,0.00
24.953,-0.09,1.00,-0.07,0.14,-0.07,0.09,0.04,-0.15,-0.01,0.00
24.954,-0.09,1.00,-0.07,0.13,-0.06,0.08,0.04,-0.15,-0.01,0.00
24.969,-0.08,1.00,-0.08,0.13,-0.06,0.08,0.04,-0.15,-0.01,0.00
24.97,-0.08,0.99,-0.08,0.13,-0.06,0.08,0.04,-0.15,-0.01,0.00
24.971,-0.08,1.00,-0.09,0.13,-0.06,0.08,0.04,-0.15,-0.01,0.00
